ID[整型],名称[string],界面大类[整型](1事件 2条件 3动作 4取值 5流程控制 6变量 7自定义),界面子类[整型]【1通用，2游戏，3玩家，4生物，5方块，6道具，7变量，8控制，9自定义，10数学，11组，12计时器，13界面，14特效，15音频，16图文信息，17开发者，18赋值，19数据存储，21区域，22位置，23数值，24字符串，25布尔值，26生物类型，27排行榜，28一维表，29世界，30二维表，31对象，32角色，33实体，34投掷物，35掉落物，36蓝图】,形状类型[数值](1事件 2条件 3动作 4取值 5重复执行 6次数重复执行 7重复执行直到 8退出循环 9如果那么 如果那么否则 10保持等待直到),简略显示[数值]【在库里是否缩略显示，1=是，0=否】,描述[string],图标[string],"3.0组件场景筛选（-3 完全不显示,-2 只在选择器中使用,-1 全显示,0 实体 ，1  生物，2  玩家， 3 世界，4 空对象，5 方块5，6 UI，7 道具，8 状态，9 地形，11 配方，12 方块材质，13 熔炼编辑，14 区域，15 投掷物，16 位置，17 掉落物，1001 持续效果，1002 瞬时效果）",传参[string],左右值标记[整型]1常量0变量,返回值[整型],参数1类型[string],参数1默认值[string],参数2类型,参数2默认值,参数3类型,参数3默认值,参数4类型,参数4默认值,参数5类型,参数5默认值,参数6类型,参数6默认值,参数7类型,参数7默认值,参数8类型,参数8默认值,参数9类型,参数9默认值,参数10类型,参数10默认值,参数11类型,参数11默认值,显示控制（0=默认全部可见 1=仅开发者可见 2=仅999渠道可见 3=4位数迷你号可见  4 = 仅国内可见  5 = 仅海外可见 6 = 仅国内开发者可见 7 = 仅海外开发者可见）,积木间距值（间距值默认为60，超过60会开始变高）,说明,是否显示详细说明（0和空不显示，1显示）,创建的版本,,,
60315011,设置实体,3,18,3,1,设置%1为%2,6,-1,,,,3019|0|0,,3019|1|0,,,,,,,,,,,,,,,,,,,,0,,306248,1,1.42.0,790,,
3120001,设置位置,3,18,3,1,设置%1为%2,6,-1,,,,1002|0|0,,1002|1|0,3|40003,,,,,,,,,,,,,,,,,,,0,,306617,1,1.42.0,791,,
3120002,设置区域,3,18,3,1,设置%1为%2,6,-1,,,,1001|0|0,,1001|1|0,,,,,,,,,,,,,,,,,,,,0,100,306618,1,1.42.0,792,,
60315002,设置投掷物,3,18,3,1,设置%1为%2,6,-1,,,,1044|0|0,,1044|1|0,,,,,,,,,,,,,,,,,,,,0,,306248,1,1.42.0,793,,
60315003,设置掉落物,3,18,3,1,设置%1为%2,6,-1,,,,1030|0|0,,1030|1|0,,,,,,,,,,,,,,,,,,,,0,,306248,1,1.42.0,794,,
3120006,设置方块类型,3,18,3,1,设置%1为%2,6,-1,,,,1025|0|0,,1025|1|0,2|200,,,,,,,,,,,,,,,,,,,0,,306614,1,1.42.0,795,,
3120007,设置道具类型,3,18,3,1,设置%1为%2,6,-1,,,,1028|0|0,,1028|1|0,2|11002,,,,,,,,,,,,,,,,,,,0,,306615,1,1.42.0,796,,
3120011,设置特效类型,3,18,3,1,设置%1为%2,6,-1,,,,1045|0|0,,1045|1|0,2|1024,,,,,,,,,,,,,,,,,,,0,,306619,1,1.42.0,797,,
3120009,设置生物类型,3,18,3,1,设置%1为%2,6,-1,,,,1032|0|0,,1032|1|0,2|3400,,,,,,,,,,,,,,,,,,,0,,306616,1,1.42.0,798,,
60315010,设置外观类型,3,18,3,1,设置%1为%2,6,-1,,,,1060|0|0,,1060|1|0,2|163,,,,,,,,,,,,,,,,,,,0,,306248,1,1.42.0,799,,
60315012,设置实体类型,3,18,3,1,设置%1为%2,6,-1,,,,3091|0|0,,3091|1|0,,,,,,,,,,,,,,,,,,,,0,100,306248,1,1.42.0,800,,
60315004,设置元件,3,18,3,1,设置%1为%2,6,6,,,,1075|0|0,,1075|1|0,,,,,,,,,,,,,,,,,,,,0,,306248,1,1.42.0,801,,
60315005,设置图片,3,18,3,1,设置%1为%2,6,-1,,,,1076|0|0,,1076|1|0,2|10100,,,,,,,,,,,,,,,,,,,0,100,306248,1,1.42.0,802,,
60315008,设置状态,3,18,3,1,设置%1为%2,6,-1,,,,1037|0|0,,1037|1|0,2|4001,,,,,,,,,,,,,,,,,,,0,,306248,1,1.42.0,803,,
60315009,设置音效,3,18,3,1,设置%1为%2,6,-1,,,,1046|0|0,,1046|1|0,,,,,,,,,,,,,,,,,,,,0,,306248,1,1.42.0,804,,
3210001,在排行榜中设置玩家的数值,3,19,3,1,在%1中设置%2的值为%3,6,暂时不要,,,,1084|1|0,,1018|1|0,3|60009,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,"1. 以玩家的迷你号为索引，在服务器排行榜设置玩家的数值_x000D_
 2. 将玩家数据存进服务器的排行榜，可以做出全图排行榜_x000D_
 #3. 相同分数谁先进入排行榜谁在前面_x000D_
 4. 排行榜需要地图上传后，在云服地图才可生效",,1.42.0,805,,
3210002,在排行榜中设置指定名称的数值,3,19,3,1,在%1中设置名称为%2的值为%3,6,暂时不要,,,,1084|1|0,,1010|1|0,,1005|1|0,1|1,,,,,,,,,,,,,,,,,,100,"1.自定义索引名，只允许使用字母、数字、下划线_和星号*_x000D_
 2.排行榜可以使用输入框填写脚本引用名来索引",,1.42.0,806,,
3210003,在排行榜中删除玩家的数值,3,19,3,1,在%1中删除%2的数值,6,暂时不要,,,,1084|1|0,,1018|1|0,3|60009,,,,,,,,,,,,,,,,,,,,,,,1.42.0,807,,
3210004,在排行榜中删除指定名称的数值,3,19,3,1,在%1中删除名称为%2的数值,6,暂时不要,,,,1084|1|0,,1010|1|0,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,808,,
3210014,清空排行榜,3,19,3,1,清空%1,6,暂时不要,,,,1084|1|0,,,,,,,,,,,,,,,,,,,,,,,100,删除后无法恢复，谨慎使用,,1.42.0,809,,
3210005,使排行榜中指定玩家的值自运算,3,19,3,1,使%1中%2的值加%3,6,暂时不要,,,,1084|1|0,,1018|1|0,3|60009,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,多个房间对同一个值操作时可以使用该动作，不会导致值相互覆盖,,1.42.0,810,,
3210006,使排行榜中指定名称的值自运算,3,19,3,1,使%1中名称为%2的值加%3,6,暂时不要,,,,1084|1|0,,1010|1|0,,1005|1|0,1|1,,,,,,,,,,,,,,,,,,100,多个房间对同一个值操作时可以使用该动作，不会导致值相互覆盖,,1.42.0,811,,
3210007,获取排行榜中指定排名的值,3,19,3,1,获取%1中以%4方式，排在第%2的值，并执行 %3将获取的值传递到事件,6,暂时不要,,,,1084|1|0,,1005|1|0,1|1,1038|1|0,,1072|1|2,5|500001,,,,,,,,,,,,,,,,,"1.排行榜只允许取正整数，升序为从小到大，降序为从大到小_x000D_
 2. 本事件的所有参数传递到执行的【事件】，例如【触发事件玩家】、【事件中的目标玩家】、【触发事件的生物】等等_x000D_
 3. 可以通过服务器/排行榜获取的xx，拿到名称、玩家、数值、排名四个值",,1.42.0,812,,
3210008,获取排行榜中指定玩家的值,3,19,3,1,获取%1中%2的值，并执行 %3将获取的值传递到事件,6,暂时不要,,,,1084|1|0,,1018|1|0,3|60009,1038|1|0,,,,,,,,,,,,,,,,,,,,"1. 本事件的所有参数传递到执行的【事件】，例如【触发事件玩家】、【事件中的目标玩家】、【触发事件的生物】等等_x000D_
 2. 可以通过服务器/排行榜获取的xx，拿到名称、玩家、数值、排名四个值",,1.42.0,813,,
3210009,获取排行榜中指定名称的值,3,19,3,1,获取%1中名称为%2的值，并执行 %3将获取的值传递到事件,6,暂时不要,,,,1084|1|0,,1010|1|0,,1038|1|0,,,,,,,,,,,,,,,,,,,100,"1. 本事件的所有参数传递到执行的【事件】，例如【触发事件玩家】、【事件中的目标玩家】、【触发事件的生物】等等_x000D_
 2. 可以通过服务器/排行榜获取的xx，拿到名称、玩家、数值、排名四个值",,1.42.0,814,,
3210010,在表中设置指定名称的任意值,3,19,3,1,设置%1中名称为%2值为%3,6,暂时不要,,,,1085|1|0,,1010|1|0,,1053|1|0,,,,,,,,,,,,,,,,,,,,1. 使用英文的点.可以分割索引，对脚本使用有影响，只使用事件可无视这条,,1.42.0,815,,
3210011,在表中删除指定名称的值,3,19,3,1,在%1中删除名称为%2的值,6,暂时不要,,,,1085|1|0,,1010|1|0,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,816,,
3210013,清空表,3,19,3,1,清空%1,6,暂时不要,,,,1085|1|0,,,,,,,,,,,,,,,,,,,,,,,,删除后无法恢复，谨慎使用,,1.42.0,817,,
3210012,获取表中指定名称的值,3,19,3,1,获取%1中名称为%2的值，并执行 %3将获取的值传递到事件,6,暂时不要,,,,1085|1|0,,1010|1|0,,1038|1|0,,,,,,,,,,,,,,,,,,,,,,1.42.0,818,,
3210015,上报玩家数据,3,19,3,1,上报%1数据，事件名为%2,6,暂时不要,,,,1018|1|0,3|60009,1010|1|0,,,,,,,,,,,,,,,,,,,,,,使用不同事件组合事件名，可以自定义上报玩家各种行为数据，上报后可以在创作者中心后台查看玩家的各项数据,,1.42.0,819,,
60322001,上报玩家活动数据,3,19,3,1,上报%1 活动数据，数据为%2,6,-1,,,,1018|1|0,3|60009,1005|1|0,,,,,,,,,,,,,,,,,,,,0,,使用不同事件组合事件名，可以自定义上报玩家各种行为数据，上报后可以在创作者中心后台查看玩家的各项数据,,1.45.0,820,,
60305007,创建对象,3,31,3,1,创建%1 模板%2数量%3位置%4，位置在%5,31,-1,,,,3066|1|2,5|3660001,1032|1|0,2|3400,1091|1|0,1|1,1002|1|0,3|40003,3143|1|0,3|60505020,,,,,,,,,,,,,0,,306620,1,1.44.0,821,,
60305008,创建对象并赋值给变量,3,31,3,1,创建%1 并赋值给变量 %2 模板%3位置%4旋转%5缩放%6,31,暂时不要,,,,3066|1|2,5|3660001,1031|0|0,,1032|1|0,2|3400,1002|1|0,3|40003,3109|1|0,3|60524002,3110|1|0,3|60524002,,,,,,,,,,,0,,"生物朝向、缩放仅Y轴生效。
实体",1,1.44.0,822,,
60305009,删除对象,3,31,3,1,删除%1,31,-1,,,,3011|1|0,,,,,,,,,,,,,,,,,,,,,,0,100,306621,1,1.44.0,823,,
60301001,设置对象的属性,3,31,3,1,设置%1的%2的%3为%4,31,-1,,,,1048|1|0,,3002|0|0,,3003|0|0,,3007|0|0,,,,,,,,,,,,,,,,,,306622,1,1.44.0,824,,
60301002,执行对象的自定义函数,3,31,3,1,执行%1的%2的%3,31,-1,,,,1048|1|0,,3002|0|0,,3004|0|0,,,,,,,,,,,,,,,,,,,,306623,1,1.44.0,825,,
60301003,增删对象的组件,3,31,3,1,为%1 %2 %3,31,-1,,,,1048|1|0,,3010|0|2,5|3100001,3002|1|0,,,,,,,,,,,,,,,,,,,100,306624,1,1.44.0,826,,
60305011,增删标签,3,31,3,1,"给%1 %2 %3标签,引用计数为%4",31,-1,,,,3011|1|0,,3010|0|2,5|3100001,3149|1|0,,1091|1|0,1|1,,,,,,,,,,,,,,,,,307513,1,1.54.0,1411,,
60305012,清空所有标签,3,31,3,1,清空%1 的所有标签,31,-1,,,,3011|1|0,,,,,,,,,,,,,,,,,,,,,,,,307514,1,1.54.0,1412,,
60305006,使对象移动,3,31,3,1,使%1朝%2移动，速度%3,31,-1,,,,3011|1|0,,1047|1|0,5|350005,1005|1|0,1|1,,,,,,,,,,,,,,,,,0,,306625,1,1.44.0,827,,
60305003,设置对象的位置,3,31,3,1,传送%1至%2,31,-1,,,,3011|1|0,,1002|1|0,,,,,,,,,,,,,,,,,,,,0,,306626,1,1.44.0,828,,
60305004,设置对象名字,3,31,3,1,设置%1的名字为%2,31,-1,,,,3011|1|0,,1010|1|0,1|1010008,,,,,,,,,,,,,,,,,,,2,,306627,1,1.44.0,829,,
60305010,使对象播放动作,3,31,3,1,"使%1播放%2,播放速度%3,播放模式%4",31,-1,,,,3011|1|0,,3112|1|0,2|100100,1005|1|0,1|1,1102|1|2,5|700004,,,,,,,,,,,,,,,,,306628,,1.44.0,830,,
60305001,设置对象外观,3,31,3,1,设置%1的外观为%2,31,-1,,,,3011|1|0,,1060|1|0,2|163,,,,,,,,,,,,,,,,,,,,,306629,1,1.44.0,831,,
60305002,恢复对象初始外观,3,31,3,1,恢复%1为初始外观,31,-1,,,,3011|1|0,,,,,,,,,,,,,,,,,,,,,,,,306630,1,1.44.0,832,,
60305005,设置对象模型角度,3,31,3,1,设置%1 模型%2角度为%3,31,暂时不要,,,,3011|1|0,,1147|1|2,5|1480001,1005|1|0,1|90,,,,,,,,,,,,,,,,,0,,,,1.44.0,833,,
60305013,使对象跟随对象播放动作,3,31,3,1,使%1跟随%2播放动作,31,-1,,,,3011|1|0,,1048|1|0,,,,,,,,,,,,,,,,,,,,,,,,1.51.0,830,,
6100002,设置属性（字符串）,3,31,3,1,（字符串）设置%1的%2的%3为%4,31,暂时不要,,,,1048|1|0,,1010|1|0,1|300198,1010|1|0,1|300198,1005|1|0,1|5,,,,,,,,,,,,,,,,,,,1.42.0,834,,
60306009,击败角色,3,32,3,1,击败%1,32,-1,,,,3012|1|0,,,,,,,,,,,,,,,,,,,,,,0,,306631,1,1.44.0,835,,
60306006,给予角色状态,3,32,3,1,给予%1%2效果，永久持续%3，持续%4秒,32,-1,,,,3012|1|0,,1037|1|0,2|4001,1014|1|0,5|320002,1005|1|0,1|10,,,,,,,,,,,,,,,0,,306632,1,1.44.0,836,,
60306007,移除角色状态,3,32,3,1,移除%1的%2效果,32,-1,,,,3012|1|0,,3058|1|0,,,,,,,,,,,,,,,,,,,,0,,306633,1,1.44.0,837,,
60306008,替换角色状态,3,32,3,1,将%1身上的%2替换为%3，永久持续%4，持续%5秒,32,-1,,,,3012|1|0,,1037|1|0,2|4001,1037|1|0,2|8001,1014|1|0,5|320002,1005|1|0,1|0,,,,,,,,,,,,,0,,306634,1,1.44.0,838,,
60306011,使角色对角色造成伤害,3,32,3,1,使%1对%2造成%3点%4伤害,32,-1,,,,3062|1|0,,3012|1|0,,1005|1|0,1|10,1011|1|2,5|80001,,,,,,,,,,,,,,,,,306635,1,1.44.0,839,,
60306012,设置|移除角色免疫伤害类型,3,32,3,1,%1 %2 免疫 %3,32,-1,,,,3010|1|2,5|3100001,3062|1|0,,3064|1|0,,,,,,,,,,,,,,,,,,,,306636,1,1.44.0,840,,
60303041,设置角色队伍,3,32,3,1,设置%1的队伍为%2,32,-1,,,,3012|1|0,,1207|1|0,5|2070010,,,,,,,,,,,,,,,,,,,0,100,306637,1,1.44.0,841,,
60306013,设置角色名字,3,32,3,1,设置%1的名字为%2,32,-1,,,,3012|1|0,,1010|1|0,1|1010008,,,,,,,,,,,,,,,,,,,2,,306641,1,1.44.0,842,,
60306001,设置角色属性,3,32,3,1,设置%1的%2为%3,32,暂时不要,,,,3012|1|0,,3104|1|2,5|4040001,1005|1|0,1|0,,,,,,,,,,,,,,,,,0,,306642,1,1.44.0,843,,
60306023,设置角色属性,3,32,3,1,将%1的%2 %3 %4,32,-1,,,,3012|1|0,,3104|1|2,5|4040001,1120|1|2,5|840003,1005|1|0,1|0,,,,,,,,,,,,,,,0,,306031,1,1.50.0,844,,
60306002,设置角色权限,3,32,3,1,设置%1的%2为%3,32,-1,,,,3012|1|0,,3108|1|2,5|4080001,1013|1|0,5|100001,,,,,,,,,,,,,,,,,0,,306643,1,1.44.0,845,,
60306004,设置角色移动方式,3,32,3,1,设置%1的移动方式为%2,32,-1,,,,3012|1|0,,3106|1|0,5|4060001,,,,,,,,,,,,,,,,,,,,,306644,1,1.44.0,846,,
60306003,设置角色朝向,3,32,3,1,设置%1的朝向为%2,32,-1,,,,3012|1|0,,1003|1|2,5|20001,,,,,,,,,,,,,,,,,,,0,,306645,1,1.44.0,847,,
60306005,设置角色朝向角度,3,32,3,1,设置%1面向角度为%2,32,-1,,,,3012|1|0,,1005|1|0,1|90,,,,,,,,,,,,,,,,,,,0,,306646,1,1.44.0,848,,
60306010,使角色自动寻路,3,32,3,1,使%1尝试自动寻路到%2，可操作%3,32,-1,,,,3062|1|0,,1002|1|0,,1013|1|2,5|100001,,,,,,,,,,,,,,,,,0,100,306647,1,1.44.0,849,,
60306020,使角色举起角色,3,32,3,1,使%1举起%2,32,-1,,,,3062|1|0,,3062|1|0,,,,,,,,,,,,,,,,,,,,,,,,1.46.0,850,,
60306021,使角色尝试抓举角色,3,32,3,1,使%1尝试%2 角色,32,-1,,,,3062|1|0,,3117|1|2,5|4170001,,,,,,,,,,,,,,,,,,,,,,,1.46.0,851,,
60306022,设置角色投掷角色速度、方向,3,32,3,1,"设置%1投掷角色的初速度%2.方向%3,受当前惯性影响%4",32,暂时不上,,,,3012|1|0,,1005|1|0,1|1,1047|1|0,5|350005,1014|1|0,5|320001,,,,,,,,,,,,,,,,,,,1.46.0,852,,
60332018,角色骑乘坐骑,3,32,3,1,使%1骑乘%2，可控制%3，生物行为%4,32,-1,,,,3062|1|0,,1031|1|0,,1013|1|2,5|100002,1013|1|2,5|100002,,,,,,,,,,,,,,,0,,306213,1,1.42.0,853,,
60332019,角色取消骑乘坐骑,3,32,3,1,使%1取消骑乘,32,-1,,,,3062|1|0,,,,,,,,,,,,,,,,,,,,,,0,,306213,1,1.42.0,854,,
3100004,创建投掷物,3,34,3,1,在指定%1创建%2，向%3发射，位置在%4,34,-1,,,,1002|1|0,3|40003,1029|1|0,2|12052,1002|1|0,,3143|1|0,3|60505020,,,,,,,,,,,,,,,0,,306648,1,1.42.0,855,,
60310001,创建角色的投掷物,3,34,3,1,在指定%1创建属于%2的%3，向%4发射,34,-1,,,,1002|1|0,3|40003,3062|1|0,,1029|1|0,2|12052,1002|1|0,,,,,,,,,,,,,,,,0,,306649,1,1.44.0,856,,
60310002,使对象发射投掷物,3,34,3,1,使%1朝%2发射%3,34,-1,,,,1048|1|0,,1047|1|0,5|350005,1029|1|0,2|12052,,,,,,,,,,,,,,,,,0,,306650,1,1.44.0,857,,
60327001,内部-使用指定目标类型技能,3,34,3,1,对%1使用%2技能,34,-1,,,,1048|1|0,,1010|1|0,,,,,,,,,,,,,,,,,,,,2,,,1,1.54.0,857,,
60327002,内部-使用指定位置类型技能,3,34,3,1,对%1使用%2技能,34,-1,,,,1002|1|0,,1010|1|0,,,,,,,,,,,,,,,,,,,,2,,,1,1.54.0,857,,
10058,获取任意值的id,4,1,4,1,获取%1的id,,-1,,1,11,1053|1|0,,,,,,,,,,,,,,,,,,,,,,,,306651,1,1.42.0,858,,
10059,获取指定id的任意对象、类型,4,1,4,1,获取类型为%1id为%2的,,-1,,1,74,1145|1|2,5|1460001,1010|1|0,,,,,,,,,,,,,,,,,,,,,95,306652,1,1.42.0,859,,
40015,事件中的字符串,4,1,4,1,事件中的字符串,,-1,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,306653,1,1.42.0,860,,
10011,字符串拼接,4,1,4,1,%1和%2,,暂时不要,,1,11,1010|1|0,1|1010008,1010|1|0,1|300198,,,,,,,,,,,,,,,,,,,,,,,1.42.0,861,,
60501004,字符串|数值拼接,4,1,4,1,%1和%2,,-1,,1,11,3113|1|0,,3113|1|0,,,,,,,,,,,,,,,,,,,,,,306654,1,1.44.0,862,,
10037,截取字符串,4,1,4,1,截取%1的%2- %3位文本,,-1,,1,11,1010|1|0,1|300144,1005|1|0,1|1,1005|1|0,1|2,,,,,,,,,,,,,,,,,,,306655,1,1.42.0,863,,
10048,获取字符串长度,4,1,4,1,获取%1的长度,,-1,,1,6,1010|1|0,1|300198,,,,,,,,,,,,,,,,,,,,,0,,306656,1,1.42.0,864,,
10038,字符串转换为数值,4,1,4,1,%1转换为数值,,暂时不要,,1,6,1010|1|0,1|300142,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,865,,
10042,分割字符串,4,1,4,1,分割%1，分割符为%2，截取分割后的第%3段,,-1,,1,11,1010|1|0,1|300144,1010|1|0,1|300143,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,306657,1,1.42.0,866,,
60501005,分割字符串为字符串组,4,1,4,1,分割%1，分割符为%2,,-1,,1,64,1010|1|0,1|300144,1010|1|0,1|300143,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,306658,1,1.44.0,867,,
10012,数值转换为字符串,4,1,4,1,%1转换为字符串,,暂时不要,,1,11,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,868,,
60501007,字符串转换为任意值,4,1,4,1,字符串%1转换为%2,,-1,,1,6,1010|1|0,1|305440,3081|1|2,5|3810001,,,,,,,,,,,,,,,,,,,,,306660,1,1.44.0,869,,
60501006,任意值转换为字符串,4,1,4,1,%1%2转换为字符串,,-1,,1,11,3081|1|2,5|3810001,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,,,306659,1,1.44.0,870,,
10043,获取JSON指定标记的字符串,4,1,4,1,获取JSON中%1，键名为%2的内容,,暂时不要,,1,11,1010|1|0,,1010|1|0,,,,,,,,,,,,,,,,,,,,2,95,,,1.42.0,871,,
10025,布尔值,4,1,4,1,布尔值%1,,-2,,1,52,1014|1|0,,,,,,,,,,,,,,,,,,,,,,,,306661,1,1.42.0,872,,
160001,随机颜色,4,1,4,0,随机颜色,,-1,,1,55,,,,,,,,,,,,,,,,,,,,,,,,,306662,1,1.42.0,873,,
100017,随机天气,4,2,4,0,随机天气,,-1,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,,306663,1,1.42.0,874,,
100018,地形组的天气,4,2,4,0,%1的天气，位置在%2,,-1,,1,1,1137|1|0,5|990010,3143|1|0,3|60505020,,,,,,,,,,,,,,,,,,,0,,306664,1,1.42.0,875,,
100001,当前全局天气模式,4,2,4,0,当前全局天气模式,,暂时不要,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.42.0,876,,
30001,当前游戏时间,4,2,4,0,当前游戏时间(小时),,-1,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,306665,1,1.42.0,877,,
60501014,获取当前游戏天数,4,2,4,1,获取当前游戏天数,,-1,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,306666,1,1.44.0,878,,
60501018,获取位置的亮度,4,2,4,1,获取%1的亮度，位置在%2,,-1,,1,6,1002|1|0,3|40003,3143|1|0,3|60505020,,,,,,,,,,,,,,,,,,,,,306441,1,1.50.0,879,,
30003,当前游戏重力倍数,4,2,4,0,当前游戏重力,,-1,,0,6,,,,,,,,,,,,,,,,,,,,,,,,95,306667,1,1.42.0,880,,
40019,事件中的配方,4,2,4,1,事件中的配方,,暂时不要,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1.42.0,881,,
40020,事件中的熔炼,4,2,4,1,事件中的熔炼,,暂时不要,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1.42.0,882,,
40021,事件中的剧情,4,2,4,1,事件中的剧情,,暂时不要,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1.42.0,883,,
90023,动画表情,4,2,4,1,动画表情%1,,-2,,1,52,1041|1|0,,,,,,,,,,,,,,,,,,,,,,,,306668,1,1.42.0,884,,
60501016,对象,4,2,4,1,对象%1,,-2,,1,52,1048|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.46.0,885,,
60501017,角色,4,2,4,1,角色%1,,-2,,1,52,3062|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.46.0,886,,
60501019,掉落物,4,2,4,1,掉落物%1,,-2,,1,52,1030|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,887,,
60501020,实体,4,2,4,1,实体%1,,-2,,1,52,3019|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,888,,
60501021,实体类型,4,2,4,1,实体类型%1,,-2,,1,52,3091|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,889,,
90025,状态,4,2,4,1,状态%1,,-2,,1,52,1037|1|0,,,,,,,,,,,,,,,,,,,,,,,,306669,1,1.42.0,890,,
40006,事件中的状态,4,2,4,1,事件中的状态效果,,-1,,1,36,,,,,,,,,,,,,,,,,,,,,,,,,306670,1,1.42.0,891,,
60501056,事件中的数值,4,2,4,1,事件中的数值,,-1,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.57.0,892,,
40023,事件中的伤害值,4,2,4,1,事件中的伤害值,,-1,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,306671,1,1.42.0,892,,
60502003,事件中的伤害类型,4,2,4,1,事件中的伤害类型,,暂时不要,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44.0,893,,
40005,事件中的动画表情,4,2,4,1,事件中的动画表情,,暂时不要,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,894,,
430001,事件中的快捷栏,4,2,4,1,事件中的快捷栏,,-1,,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,895,,
40011,事件中玩家选中的快捷栏,4,2,4,1,事件中玩家选中的快捷栏,,-1,,1,51,,,,,,,,,,,,,,,,,,,,,,,,,306956,1,1.42.0,896,,
40012,事件中的装备栏,4,2,4,1,事件中的装备栏,,-1,,1,53,,,,,,,,,,,,,,,,,,,,,,,,,306957,1,1.42.0,897,,
60501013,事件中的开关,4,2,2,1,事件中的开关,,-1,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,306958,1,1.44.0,898,,
60502005,事件中的动作,4,2,4,1,事件中的动作,,-1,,1,412,,,,,,,,,,,,,,,,,,,,,,,,95,306959,1,1.44.0,899,,
10057,获取当前房间id,4,2,4,1,获取当前房间id,,暂时不要,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,900,,
10039,获取主机设备时间,4,2,4,1,获取设备的%1时间,,暂时不要,,1,6,1078|1|2,5|540003,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,901,,
60501008,获取主机|服务器时间,4,2,4,1,获取%1的%2时间,,-1,,1,6,3052|1|2,5|3520001,1078|1|2,5|540003,,,,,,,,,,,,,,,,,,,,,306960,1,1.44.0,902,,
10044,获取游戏服务器时间,4,2,4,1,获取游戏服务器时间的%1时间,,暂时不要,,1,6,1078|1|2,5|540003,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,903,,
10045,转换时间戳为时间单位,4,2,4,1,将时间戳%1转换为%2,,-1,,1,6,1005|1|0,,1078|1|2,5|540003,,,,,,,,,,,,,,,,,,,,,306961,1,1.42.0,904,,
10046,获取完整服务器时间,4,2,4,1,获取完整服务器时间,,暂时不要,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,306962,1,1.42.0,905,,
10047,转换时间戳为完整时间,4,2,4,1,将时间戳%1转换为完整时间,,-1,,1,11,1005|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,906,,
10040,获取完整主机设备时间,4,2,4,1,获取完整设备时间,,暂时不要,,1,11,1083|1|2,5|600001,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,907,,
60501009,获取完整主机|服务器时间,4,2,4,1,获取完整%1时间,,-1,,1,11,3052|1|2,5|3520001,,,,,,,,,,,,,,,,,,,,,,,306963,1,1.44.0,908,,
100013,计时器,4,2,4,1,计时器%1,,-2,,1,52,1040|1|0,,,,,,,,,,,,,,,,,,,,,,,,306964,1,1.42.0,909,,
10009,计时器时间,4,2,4,1,%1的时间,,-1,,1,6,1040|1|0,,,,,,,,,,,,,,,,,,,,,,,,306965,1,1.42.0,910,,
10060,转换时间为时间戳,4,2,4,1,将时间%1转换为时间戳,,-1,,1,6,1010|1|0,1|301400,,,,,,,,,,,,,,,,,,,,,,95,306966,1,1.42.0,911,,
10028,外观类型,4,2,4,1,外观类型%1,,-2,,1,52,1060|1|0,,,,,,,,,,,,,,,,,,,,,,,,306967,1,1.42.0,912,,
50049,随机外观类型,4,2,4,0,随机外观类型,,-1,,1,59,,,,,,,,,,,,,,,,,,,,,,,,,306968,1,1.42.0,913,,
