序号,类型（1=富文本，2=图片文件）,富文本,显示时间（tick，-1=无限时间）,底图文件,底图宽度（-1=自适应）,底图高度（-1=自适应）,组（数组，这个气泡id归属的组）,
107678,1,嘿，你是新来的魔法训练生吗？以前好像从没见过你呢~,200,,100,-1,107671,
107679,1,每次见你研习各类本事都一点就透，这般过人悟性，难不成是与生俱来的独特天赋？,200,,100,-1,107671,
107680,1,前路尚有无数奇遇，你会选择扎根这片土地，还是终将奔赴下一场征程？,200,,100,-1,107671,
107681,1,听他们说，你们的世界有一种光，从天空照下来，把整个世界都照亮了...是真的吗？,200,,100,-1,107681|107671,询问外地人趣事气泡
107682,1,诶，你打哪来的呀？你这样式的我还是头一回见，怪新鲜的！,200,,100,-1,107681|107671,
107683,1,今日运气也太好了，出门散步都能遇见远道而来的客人！,200,,100,-1,107681|107671,
107684,1,我想把你的故事讲给村里所有小动物听，大家一定很喜欢！,200,,100,-1,107681|107671,
107685,1,能在这里相遇也是奇妙缘分，方便告诉我你的家乡在哪吗？,200,,100,-1,107681|107671,
107686,1,你的随身配饰好特别，是你们村子独有的手工物件吗？,200,,100,-1,107681|107671,
107687,1,跟我回村子待几日吧，族里的长辈最爱听山外的新奇故事,200,,100,-1,107681|107671,
107688,1,你的衣着布料我从未见过，外面的织物都这么精致好看吗？,200,,100,-1,107681|107671,
107689,1,咦，你竟是人类！切记大法师留下的箴言：人类，是我们最值得托付信赖的挚友,200,,100,-1,107681|107671,
107690,1,嘿嘿，还真好久没有见过人模人样的生物了，上一个，嗯...还是村里的老者,200,,100,-1,107681|107671,
107691,1,要不要一起去找村子里藏起来的魔法彩蛋？,200,,100,-1,107681|107671,
107692,1,你躲在这里嘀嘀咕咕，是不是藏了专属魔法秘籍？分我一起学嘛,200,,100,-1,107681|107671,
107693,1,我准备了村自制魔法点心，交换你一段外面世界的故事可以吗？,200,,100,-1,107681|107671,
107694,1,阁下安眠入梦之时，梦境之中亦有星灵与术法万象浮现，异乡之人可做预知前路的幻梦,200,,100,-1,107681|107671,
107695,1,要是遇到危险我可以给你指路，这边周边的小路我全都熟悉！,200,,100,-1,107681|107671,
107696,1,你背包里藏的亮晶晶的那个东西，是旅途上捡到的稀有宝物吗？,200,,100,-1,107681|107671,
107697,1,远方的人们也会收集星光装进玻璃瓶，当作夜晚的小灯吗？,200,,100,-1,107681|107671,
107698,1,听闻你故土会降下名为雪的白霭，它是否也带着星光一样冰凉柔和的微光？蕴含和林间星尘不一样的魔力,200,,100,-1,107681|107671,
107699,1,迷拉星我熟！很久以前我还没变成现在的样子，我也曾栖居那片星土，说来倒是一段旧缘,200,,100,-1,107681|107671,
107700,1,你们生活的那个世界，闲暇之时不研习魔法，会有何种独属于外界的玩乐趣事？,200,,100,-1,107681|107671,
107701,1,听说你们那边有很多神奇的东西，我好想看看不用魔法就能自己发亮的小东西！,200,,100,-1,107681|107671,
107702,1,人类无需借助法术，仅凭双手便能造物，这般本领究竟如何做到？,200,,100,-1,107681|107671,
107703,1,有没有一段旅途，是和挚友相伴，让你一直记到现在？亦会彼此庇护，共担心中烦忧苦楚,200,,100,-1,107681|107671,
107704,1,听说你们住在巨大的蘑菇里？那软绵绵的菌盖下，睡着一定很舒服吧...能做个好梦吗？,200,,100,-1,107704,询问蘑菇村趣事气泡
107705,1,哇，可爱的小蘑菇人，你们平时吃什么呀？难道...吃小蘑菇！太可怕了~,200,,100,-1,107704,
107706,1,话说你们是从地里长出来的吗？,200,,100,-1,107704,
107707,1,居然能在这里见到你，真是太不可思议了，真是可爱的小蘑菇人,200,,100,-1,107704,
107708,1,天呐，传说里的蘑菇族人，一直想去蘑菇森林拜访，没想到在这儿偶遇啦,200,,100,-1,107704,
107709,1,能不能带我去一趟蘑菇森林，我想看看整片巨型蘑菇屋！,200,,100,-1,107704,
107710,1,听说蘑菇森林到了夜晚会遍地荧光，是你们培育出来的发光菌菇吗？,200,,100,-1,107704,
107711,1,下雨天你们会躲进巨型蘑菇房避雨，还是菌盖本身就能挡雨水呀？,200,,100,-1,107704,
107712,1,你的菌伞纹路好独特，细碎星光纹路也太有魔法感了吧！每一位蘑菇村民的花纹都不一样吗？,200,,100,-1,107704,
107713,1,我存了不少晒干花瓣，送给你铺在菌房里当软垫吧！,200,,100,-1,107704,
107714,1,早听闻蘑菇一族心性纯粹，今日相见总算印证传闻！,200,,100,-1,107704,
107715,1,不同颜色菌盖的蘑菇人，擅长的魔法也不一样吗？,200,,100,-1,107704,
107716,1,希望我们两个村落，以后能常常来往互通趣事，交换各自村子的小特产，当作友谊信物！,200,,100,-1,107704,
107717,1,蘑菇村里也会举办节日集会吗？好想见识下属于蘑菇人的庆典！,200,,100,-1,107704,
107718,1,远方传来淡淡的菌香，一团圆圆的小菌帽，我就猜一定是蘑菇人！,200,,100,-1,107704,
107719,1,魔法世界藏着这么多温柔又壮阔的过往，听完心里满是触动...,200,,100,-1,107719,夸赞老者气泡
107720,1,您还知道多少未曾讲过的秘事？我们都搬好小凳子，静静等候您开讲,200,,100,-1,107719,
107721,1,您见证过旧时代的风光，每一段故事都带着独一份真实的温度，仿佛就在眼前缓缓上演,200,,100,-1,107719,
107722,1,老村长，听您讲完这段传奇，我好像亲眼走进曾经那个辉煌的魔法时代了！,200,,100,-1,107719,
107723,1,萌宠村和星尘之境从前的种种传奇，经这般道来，厚重又动人，久久缓不过神,200,,100,-1,107719,
107724,1,那些古老魔法纷争、村落旧事铺展开来，画面感十足，仿佛置身当年的场景,200,,100,-1,107719,
107725,1,萌宠村一路走来的经历藏着好多温柔与惊险，这般娓娓道出，更觉这段过往珍贵无比,200,,100,-1,107719,
107726,1,一段段沉淀岁月的真实往事，串联起整个星尘之境与萌宠村的根，听完整个人都心生敬畏,200,,100,-1,107719,
107727,1,世间再好的幻想故事，也比不上这些实打实发生在这片魔法土地上的过往，耐人回味,200,,100,-1,107719,
107728,1,听完这些从前真实发生的事，我忽然也有勇气守护咱们萌宠村了！,200,,100,-1,107719,
107729,1,那些古老的往事好有力量，我也想成为像从前先辈一样勇敢的小家伙,200,,100,-1,107719,
107730,1,泪湿眼眶，从今往后日日精进魔法修为，加入解救大法师的队伍,200,,100,-1,107719,
107731,1,以过往为警醒，刻苦练法，让自己拥有守护的能力！,200,,100,-1,107719,
107732,1,真的好感动，原来先辈们为了村子付出了这么多，听着听着眼泪就忍不住掉下来了,200,,100,-1,107719,
107733,1,我听得眼眶湿热。我会踏实打磨法术，让自己拥有保护同伴的能力,200,,100,-1,107719,
107734,1,有你守在哨塔，整个村庄才这么安稳，多亏你们日夜值守护着大家！,200,,100,-1,107734,夸赞动物守卫气泡
107735,1,日复一日坚守在外围防线，从不偷懒松懈，你们真是村庄最值得信赖的守护者,200,,100,-1,107734,
107736,1,上次魔物闯到村口，还好你及时释放法术把它们赶跑，太谢谢你们保护村庄啦,200,,100,-1,107734,
107737,1,有你们驻守哨塔，村庄定将永远平安无忧！,200,,100,-1,107734,
107738,1,守卫伙伴们守在冷清的哨塔，独自承担所有凶险，这般勇敢又温柔的守护者，值得所有人称赞！,200,,100,-1,107734,
107739,1,多谢防线守护者们的提点，我们会谨记戒备，长夜巡逻的你们，也要务必多加小心,200,,100,-1,107734,
107740,1,清哨塔日夜为伴，危险来袭永远冲在最前，你以法术筑起村庄的屏障，实在令人心生敬佩！,200,,100,-1,107734,
107741,1,好厉害的手法，挥一挥手便消散所有幻象，干净利落不留一丝魔力痕迹,200,,100,-1,107741,夸赞皮皮猪气泡
107742,1,这般精巧的幻术，每一处光影流转都藏着细腻的魔法巧思,200,,100,-1,107741,
107743,1,心里满是惊喜，期待能再看一次皮皮猪大魔法术师独有的光影魔术,200,,100,-1,107741,
107744,1,抬手就能编织整片星光幻境太过厉害，好想学习稳定魔力不溢出的办法,200,,100,-1,107741,
107745,1,魔术细节处理得格外细腻，好想了解凭空幻化事物的魔力运转窍门,200,,100,-1,107741,
107746,1,不可思议，明明盯着你的每一个动作，却完全猜不透幻术的诀窍,200,,100,-1,107741,
107747,1,满心都是赞叹，整场魔术伴着柔和星雾，氛围感直接拉满！,200,,100,-1,107741,
107748,1,整场表演余味绵长，满心期待能再邂逅皮皮猪的星光魔术演出,200,,100,-1,107741,
107749,1,不愧是皮皮猪，指尖操控魔力的姿态从容优雅，完整看完只觉表演质感十足！,200,,100,-1,107741,
107750,1,指尖幻术日常观赏充满乐趣，身处险境时能编织假象混淆对手，实在是绝佳技法！,200,,100,-1,107741,
107751,1,皮皮猪的星光魔术演绎实在让人念念不忘，很好奇下一场魔术演唱会会安排在何时何地,200,,100,-1,107741,
107752,1,看你催动魔力滋养田地我都看呆了，每一道魔法纹路都恰到好处，太厉害了！,200,,100,-1,107752,夸赞种植猫气泡
107753,1,从松土、播种到引星露灌溉，种植猫每一步魔法培育都如此细致周全，整片田地都透着温润魔力,200,,100,-1,107752,
107754,1,每次看种植猫催动法术呵护幼苗，都能感受到满满的细心与巧思,200,,100,-1,107752,
107755,1,种植猫施展培育魔法照料田地的样子好神奇，每一株作物都稳稳汲取星尘力量,200,,100,-1,107752,
107756,1,种植猫滋养魔法施展得轻柔又恰到好处，地里的植株全都生机勃勃,200,,100,-1,107752,
107757,1,再等些日子呢能看到种下的作物都凝满星尘，整片农田会铺满温柔微光么,200,,100,-1,107752,
107758,1,上次见种植猫用魔法种出一大亩丰硕成熟的农作物，我们何时能再次体验丰收的喜悦呀,200,,100,-1,107752,
107759,1,已经开始憧憬丰收之时，整片农田挂满带星芒的魔法作物的景象了,200,,100,-1,107752,
107760,1,真盼着能够早日见到整片田地挂满带星芒的魔法作物...,200,,100,-1,107752,
107761,1,凭指尖流转的星尘魔力，便能催生出整片良田，你的种植魔法实在令人惊叹,200,,100,-1,107752,
107762,1,魔力入馔，风味绝佳。猪大厨，名不虚传！,200,,100,-1,107762,夸赞法术厨师气泡
107763,1,魔法赋予的独特风味……猪大厨做出来的魔法料理果然不凡！神了！,200,,100,-1,107762,
107764,1,最近在捣鼓什么魔法美食新配方？我已经等不及啦！,200,,100,-1,107762,
107765,1,又在酝酿什么魔法美味呀？这头啖汤，必须我来尝！,200,,100,-1,107762,
107766,1,食材与星尘魔法平衡得完美，火候和调味都拿捏得无可挑剔,200,,100,-1,107762,
107767,1,星尘魔力和食材融合得太妙了，味道绝佳！,200,,100,-1,107762,
107768,1,这道魔法料理风味独特，越吃越回味，不愧是猪师厨,200,,100,-1,107762,
107769,1,近期是否有在研发全新的魔法料理？大家都很期待新的美食配方,200,,100,-1,107762,
107770,1,魔力和食材完美相融，风味无可替代！方便透露佳肴的制作配方？,200,,100,-1,107762,
107771,1,寻常食材经你的魔法巧手烹制，竟能焕发出这般惊艳的味道，实在令人赞叹,200,,100,-1,107762,
107772,1,入口即化，搭配柔和的治愈魔法，吃完浑身都暖洋洋的，太好吃啦！,200,,100,-1,107762,
107773,1,你的料理永远能给大家惊喜，魔力和食材融合得恰到好处！太佩服你了！,200,,100,-1,107762,
107774,1,一口下去浑身都舒服，温和的魔力裹着鲜香，不知道怎么形容，只觉得特别治愈，好感动,200,,100,-1,107762,
107775,1,猪厨师做的料理不只是好吃，吃完心里软软的，感动得我都舍不得咽下最后一口,200,,100,-1,107762,
107776,1,天呐，魔法乐声也太过治愈了，每一段旋律都像揉碎的星光落在耳边~,200,,100,-1,107776,夸赞猫乐手气泡
107777,1,好动人的乐曲，魔法乐器奏响的韵律，温柔得抚平心底所有浮躁~,200,,100,-1,107776,
107778,1,实在惊艳，乐声裹挟细碎星尘缓缓流淌，这般演奏世间难得一见,200,,100,-1,107776,
107779,1,乐曲落幕仍觉怅然，真希望猫乐手这场星光乐奏能够再延续片刻,200,,100,-1,107776,
107780,1,猫乐手的乐声里藏着独属于星尘之境的温柔，很好奇创作时怀揣怎样的心境,200,,100,-1,107776,
107781,1,每一段旋律都富有层次，真想知晓更多关于这些乐曲的故事,200,,100,-1,107776,
107782,1,猫乐手这般独特的魔法曲调，不知是耗费多少心思才打磨而成,200,,100,-1,107776,
107783,1,意犹未尽，猫乐手方才的旋律还萦绕耳畔，真想再聆听一次演奏,200,,100,-1,107776,
107784,1,乐器流淌出的旋律各有不同，这些灵动乐声，都藏着独属于星尘之境的故事,200,,100,-1,107776,
107785,1,猫乐手的演奏实在意犹未尽，满村的星光旋律还萦绕心头,200,,100,-1,107776,
107786,1,猫乐手每一次演奏的曲风都略有差别，期待下一段乐曲会携来怎样的星光韵律,200,,100,-1,107776,
107787,1,分外向往，很好奇他手中这件魔法乐器，究竟藏着多少独特旋律~,200,,100,-1,107776,
107788,1,狗舞者舞蹈实在活泼讨喜，每一个小动作都软乎乎的，法术光晕衬得整段表演格外鲜活,200,,100,-1,107788,夸赞狗舞者气泡
107789,1,满心憧憬，往后希望能有幸撞见狗舞者全新的舞蹈编排，搭配不一样的魔法特效,200,,100,-1,107788,
107790,1,狗舞者一举一动都满是童趣，随身绽放的小小法术特效，让舞蹈多了好多可爱趣味~,200,,100,-1,107788,
107791,1,狗舞者轻快软萌的舞姿搭配流转的魔法光斑，看得人满心欢喜~,200,,100,-1,107788,
107792,1,狗舞者舞蹈活泼又俏皮，伴随舞步散开的微光法术，处处都是可爱的小惊喜,200,,100,-1,107788,
107793,1,忍不住遐想狗舞者编排这些可爱舞步时，会搭配多少新奇的小法术,200,,100,-1,107788,
107794,1,好想跟随轻快灵动的动作，和狗舞者一同演绎这支可爱舞蹈~,200,,100,-1,107788,
107795,1,我见过不少冒险者的兵器，但你手上这把武器和它们都不一样，说说你这把武器的来历？,200,,100,-1,107795,讨论武器气泡
107796,1,哼，我才没有盯着你手上这把武器看，我可不觉得你这把武器有多厉害...,200,,100,-1,107795,
107797,1,下次冒险能不能带上我？我想亲眼见识你手上这把武器大展身手，期待看到你这把武器发挥力量！,200,,100,-1,107795,
107798,1,唔……能不能稍微举近一点，让我好好瞧瞧你手上这把武器，我超喜欢你这把武器！,200,,100,-1,107795,
107799,1,下次冒险能不能带上我？我想亲眼见识你手上这把武器大展身手，期待看到你这把武器发挥力量！,200,,100,-1,107795,
107800,1,不要拿你手上这把武器朝向我……我有点害怕，能不能暂时藏好你这把武器？,200,,100,-1,107795,
107801,1,要是有空，和我讲讲你手上这把武器的故事吧，我特别想听关于你这把武器的一切,200,,100,-1,107795,
107802,1,我守护萌宠村多年，见过许多像星芒剑@item_11777#、星芒法杖@item_11776#这样厉害的武器，但你手上这把武器有着独一份的气韵,200,,100,-1,107795,
107803,1,你手上这把武器是否@item_826#附了魔法铭文？相比我手上的这把，你这把在实战中的魔力消耗如何,200,,100,-1,107795,
107804,1,哈，勇士，你手上这把武器的附魔@item_826#稳定性不足，长期使用，大概率会慢慢流失魔力,200,,100,-1,107795,
107805,1,瞧见你手上端详把武器，勇士可知你手上这把武器在高级@item_11773#、中级@item_11772#、低级@item_11771#哪一档品质？,200,,100,-1,107795,
107806,1,你这把武器是难得的佳品，若是铭刻@item_826#它多种法术技能，必将成为传世神器！,200,,100,-1,107795,
107807,1,你这把武器身上的划痕、四溢的魔力，想必藏着不少冒险故事...,200,,100,-1,107795,
107808,1,如果你对武器很感兴趣的话，像星芒法杖@item_11776#、星芒剑@item_11777#、星尘弓@item_11778#都是不错的选择，也十分与你匹配,200,,100,-1,107795,
107809,1,哇，能不能凑近一点让我看看你手上这份美食！光是闻味道，我就好想吃...,200,,100,-1,107809,讨论美食气泡
107810,1,我的肚子都咕咕叫了，你手上这份美食如此诱人，可以分我一点你这个美食吗？,200,,100,-1,107809,
107811,1,香气一下子飘过来了！我光是看着就觉得你这个美食一定超级美味！,200,,100,-1,107809,
107812,1,真可惜，我今天刚吃完东西，没办法好好享用你手上这份美食，你想送我我都不想吃~,200,,100,-1,107809,
107813,1,哼，我吃过更多好吃的料理，但你手上这份美食，确实还算不错~,200,,100,-1,107809,
107814,1,你手上这份美食放置太久了，失去了原本的风味？就像是混着皮夹衣的馊味儿...,200,,100,-1,107809,
107815,1,光是嗅到香气我就快流口水啦快说说你这个美食是怎么做出来的？,200,,100,-1,107809,
107816,1,我亲手做过许多魔法料理……但你手上这份美食，确实有过人之处,200,,100,-1,107809,
107817,1,你手上这份美食表层萦绕着柔和魔力，制作者很懂魔法烹饪，我由衷欣赏你这个美食~,200,,100,-1,107809,
