id,名称,预制文件名,必填/插件用/不能有空格,英文名字,备注,海外开放（0和空为在国内海外都开放，1为只在国内开放，2为只在海外开放）,描述,名称显示,描述显示,背包容量,饥饿度,饥饿度消耗速率,模型名字,模型贴图ID,ICON,幼年ID,创建ID（大生物生成时创建小生物的ID）,创建概率,"类型: 0-怪物, 1-动物, 2-稀有动物, 3-水生物, 4-移动工具，5-村民（商人）, 6-boss, 7-Npc，8-飞行生物， 9球，10-村民（新野人），11-三栖生物",编辑类型（1生物，2怪物）,编辑模板(0不是模板1是模板),触发器类型（1是动物 2是怪物 3是坐骑 4是村民-人形生物 5是载具）,"怪物属性(0-玩家和npc, 1-野兽,  2-野人,  3-精英,  4-虚空， 5-机械 ，6-外星 ，7-水生 ，8-飞行)",Tick周期,Tick脚本,生命,韧性,韧性恢复（每秒恢复量）,击退抗性,生命加强系数,物理防御,近程物理防御,远程物理防御,爆炸防御,元素防御,燃烧防御,毒素防御,混乱防御,冰冻防御,防御加强系数,"攻击类型:0近程,1:远程,2:爆炸",攻击,削韧值（默认5）,攻击附带buff,元素攻击,燃烧攻击,毒素攻击,混乱攻击,闪电攻击,冰冻攻击,攻击buff（近战）,攻击加强系数,攻击动作时间1/20秒,攻击范围/通用近战范围=1.6,视野范围,质量,高度,宽度,厚度,受击高度,受击宽度,受击厚度,转身速度（默认值30角度，每个tick转多少度）,移动速度,出生灯光上限,出生需要阳光,出生最低高度,出生最高高度,出生最低时间,出生最高时间,出生最低温度,出生最高温度,刷新数量上限,怪物群数量,拾取物品几率,怪物装备组id,怪物装备的几率,掉落1组,掉落1组几率,掉落2组,掉落2组几率,掉落id1,掉落1几率,掉落1数量,掉落id2,掉落2几率,掉落2数量,掉落id3,掉落3几率,掉落3数量,燃烧掉落,燃烧掉落概率,掉落经验,掉落经验概率,掉落的星星数量（数组，两个值随机）,掉落等级经验,主动攻击（1受伤后一起逃跑）,喂养物品id（弃用）,喂养成功几率（弃用）,可否驯养,可否繁殖（弃用）,成长时间（弃用）,可否骑乘（弃用）,是否可对话,受伤声音,死亡声音,说话声音,走路声音,攻击声音1,攻击冷却声音1,攻击声音2,攻击冷却声音2,携带特效,受击特效,死亡特效,模型放缩,模型随机缩放范围下限,击杀分数,繁殖分数,驯服分数,队伍（0= 无队伍， 1 = 队伍1，2=队伍2，99 = 队伍99  ， 101=村落1，102=村落2，199=村落99， 201 = 中立敌对， 202=中立被动）,默认对白,开发者脚本屏蔽召唤（0允许 1禁止）,备注,预缩放(触发器),繁殖类型（1哺乳、2鸟纲，没有填则无法繁殖，哺乳需要草垛，鸟纲需要窝）,"饲料类型（1,1草食消耗1次、1,2草食消耗2次、1,3草食消耗3次、2,1肉食消耗1次、2,2肉食消耗2次、2,3肉食消耗3次、3,1杂食消耗1次、3,2杂食消耗2次、3,3杂食消耗3次）",变蛋枪可否变蛋,温度防御,出生自带buff,出生自带buff组（用|隔开）,初始好感度,好感度上限,AI配置,移动能力 [行走， 游泳，飞行，爬行(暂时不支持)],标签
45597,陆行帝皇驹,,,,,,,,,,,,110105,2,4561,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4559.hit,ent.4559.die,ent.4559.idle,ent.4559.foot,ent.4559.attack1,,ent.4559.attack2,,horse_4562_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45598,陆行帝皇驹,,,,,,,,,,,,110105,2,4561,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4559.hit,ent.4559.die,ent.4559.idle,ent.4559.foot,ent.4559.attack1,,ent.4559.attack2,,horse_4562_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45599,陆行帝皇驹,,,,,,,,,,,,110105,2,4561,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4559.hit,ent.4559.die,ent.4559.idle,ent.4559.foot,ent.4559.attack1,,ent.4559.attack2,,horse_4562_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45600,帝皇战龙,,,,,,,,,,,,110105,3,4562,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4559.hit,ent.4559.die,ent.4559.idle,ent.4559.foot,ent.4559.attack1,,ent.4559.attack2,,horse_4563_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4563,布老虎0级,,,,,,,,,,,,110108,,4563,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,
4564,小老虎,,,,,,,,,,,,110108,1,4564,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,,,,,horse_4564_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4565,小老虎,,,,,,,,,,,,110108,1,4564,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,,,,,horse_4564_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4566,小老虎,,,,,,,,,,,,110108,1,4564,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,,,,,horse_4564_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45634,小老虎,,,,,,,,,,,,110108,1,4564,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,,,,,horse_4564_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45635,萌虎下山,,,,,,,,,,,,110108,2,4565,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,ent.4564.attack1,,ent.4564.attack2,,horse_4565_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45636,萌虎下山,,,,,,,,,,,,110108,2,4565,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,ent.4564.attack1,,ent.4564.attack2,,horse_4565_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45637,萌虎下山,,,,,,,,,,,,110108,2,4565,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,ent.4564.attack1,,ent.4564.attack2,,horse_4565_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45638,萌虎下山,,,,,,,,,,,,110108,2,4565,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,ent.4564.attack1,,ent.4564.attack2,,horse_4565_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45639,萌虎下山,,,,,,,,,,,,110108,2,4565,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,ent.4564.attack1,,ent.4564.attack2,,horse_4565_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45640,虎虎生威,,,,,,,,,,,,110108,3,4566,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4564.hit,ent.4564.die,ent.4564.idle,ent.4564.foot,ent.4564.attack1,,ent.4564.attack2,,horse_4566_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4567,米兰达0级,,,,,,,,,,,,110109,,4567,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4568.hit,ent.4568.die,ent.4568.idle,ent.4568.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4568,米兰达,,,,,,,,,,,,110109,1,4568,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4568.hit,ent.4568.die,ent.4568.idle,ent.4568.foot,,,,,140202_4,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4569,帝皇侠0级,,,,,,,,,,,,110107,,4569,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4570.hit,ent.4570.die,ent.4570.idle,ent.4570.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4570,帝皇侠,,,,,,,,,,,,110107,1,4570,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4570.hit,ent.4570.die,ent.4570.idle,ent.4570.foot,,,,,140203_4,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4571,纸鹤0级,,,,,,,,,,,,,,4571,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,
4572,星语心愿,,,,,,,,,,,,110110,1,4572,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,,,,,horse_4572_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4573,星语心愿,,,,,,,,,,,,110110,1,4572,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,,,,,horse_4572_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4574,星语心愿,,,,,,,,,,,,110110,1,4572,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,,,,,horse_4572_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45744,星语心愿,,,,,,,,,,,,110110,1,4572,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,,,,,horse_4572_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45745,华灯初上,,,,,,,,,,,,110110,2,4573,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,400,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,ent.4571.attack1,,ent.4571.attack2,,horse_4573_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45746,华灯初上,,,,,,,,,,,,110110,2,4573,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,400,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,ent.4571.attack1,,ent.4571.attack2,,horse_4573_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45747,华灯初上,,,,,,,,,,,,110110,2,4573,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,400,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,ent.4571.attack1,,ent.4571.attack2,,horse_4573_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45748,华灯初上,,,,,,,,,,,,110110,2,4573,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,400,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,ent.4571.attack1,,ent.4571.attack2,,horse_4573_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45749,华灯初上,,,,,,,,,,,,110110,2,4573,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,400,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,ent.4571.attack1,,ent.4571.attack2,,horse_4573_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45750,春风燕语,,,,,,,,,,,,110110,3,4574,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,420,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4571.hit,ent.4571.die,ent.4571.idle,ent.4571.foot,ent.4571.attack1,,ent.4571.attack2,,horse_4574_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4575,骆驼0级,,,,,,,,,,,,110111,,4575,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4576.hit,ent.4576.die,ent.4576.idle,ent.4576.foot,ent.4576.attack1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,
4576,沙漠之舟,,,,,,,,,,,,110111,1,4576,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4576.hit,ent.4576.die,ent.4576.idle,ent.4576.foot,ent.4576.attack1,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4577,绿洲使者,,,,,,,,,,,,110111,2,4577,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4576.hit,ent.4576.die,ent.4576.idle,ent.4576.foot,ent.4576.attack1,,,,horse_111_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4578,华丽神驼,,,,,,,,,,,,110111,3,4578,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,200,160,280,300,220,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4576.hit,ent.4576.die,ent.4576.idle,ent.4576.foot,ent.4576.attack1,,,,horse_111_4,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4579,画卷0级,,,,,,,,,,,,110112,,4579,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4580,梦逍遥,,,,,,,,,,,,110112,1,4580,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,120,160,280,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,ent.4580.attack1,,ent.4580.attack2,,horse_4580_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4581,梦逍遥,,,,,,,,,,,,110112,1,4580,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,120,160,280,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,ent.4580.attack1,,ent.4580.attack2,,horse_4580_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45793,梦逍遥,,,,,,,,,,,,110112,1,4580,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,120,160,280,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,ent.4580.attack1,,ent.4580.attack2,,horse_4580_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45794,梦逍遥,,,,,,,,,,,,110112,1,4580,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,120,160,280,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,ent.4580.attack1,,ent.4580.attack2,,horse_4580_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45795,梦逍遥,,,,,,,,,,,,110112,1,4580,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,120,160,280,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,ent.4580.attack1,,ent.4580.attack2,,horse_4580_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45796,梦逍遥,,,,,,,,,,,,110112,1,4580,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,120,160,280,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,ent.4580.attack1,,ent.4580.attack2,,horse_4580_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45797,梦逍遥,,,,,,,,,,,,110112,1,4580,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,120,160,280,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,ent.4580.attack1,,ent.4580.attack2,,horse_4580_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45798,梦逍遥,,,,,,,,,,,,110112,1,4580,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,120,160,280,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,ent.4580.attack1,,ent.4580.attack2,,horse_4580_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45799,梦逍遥,,,,,,,,,,,,110112,1,4580,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,300,120,160,280,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,ent.4580.attack1,,ent.4580.attack2,,horse_4580_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45800,绘江山,,,,,,,,,,,,110112,2,4581,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,400,120,160,280,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4580.hit,ent.4580.die,ent.4580.idle,ent.4580.foot,ent.4580.attack1,,ent.4580.attack2,,horse_4581_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4582,仙钥0级,,,,,,,,,,,,,,4582,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4582.hit,ent.4582.die,ent.4582.idle,ent.4582.foot,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,
4583,逐影之钥,,,,,,,,,,,,110113,1,4583,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,350,200,160,280,400,450,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4582.hit,ent.4582.die,ent.4582.idle,ent.4582.foot,,,,,horse_4583_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4584,逐影之钥,,,,,,,,,,,,110113,1,4583,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,350,200,160,280,400,450,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4582.hit,ent.4582.die,ent.4582.idle,ent.4582.foot,,,,,horse_4583_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4585,逐影之钥,,,,,,,,,,,,110113,1,4583,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,350,200,160,280,400,450,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4582.hit,ent.4582.die,ent.4582.idle,ent.4582.foot,,,,,horse_4583_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45824,逐影之钥,,,,,,,,,,,,110113,1,4583,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,350,200,160,280,400,450,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4582.hit,ent.4582.die,ent.4582.idle,ent.4582.foot,,,,,horse_4583_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45825,梦璃之钥,,,,,,,,,,,,110113,2,4584,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,350,200,160,280,400,450,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4582.hit,ent.4582.die,ent.4582.idle,ent.4582.foot,ent.4582.attack1,,ent.4582.attack2,,horse_4583_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45826,梦璃之钥,,,,,,,,,,,,110113,2,4584,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,350,200,160,280,400,450,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4582.hit,ent.4582.die,ent.4582.idle,ent.4582.foot,ent.4582.attack1,,ent.4582.attack2,,horse_4583_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45827,梦璃之钥,,,,,,,,,,,,110113,2,4584,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,350,200,160,280,400,450,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4582.hit,ent.4582.die,ent.4582.idle,ent.4582.foot,ent.4582.attack1,,ent.4582.attack2,,horse_4583_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45828,梦璃之钥,,,,,,,,,,,,110113,2,4584,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,350,200,160,280,400,450,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4582.hit,ent.4582.die,ent.4582.idle,ent.4582.foot,ent.4582.attack1,,ent.4582.attack2,,horse_4583_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
45829,梦璃之钥,,,,,,,,,,,,110113,2,4584,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,350,200,160,280,400,450,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4582.hit,ent.4582.die,ent.4582.idle,ent.4582.foot,ent.4582.attack1,,ent.4582.attack2,,horse_4583_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
