工具id,名称,类型：1斧，2镐，3铲，4耙，5剪刀，6工具，7弓，8头盔，9胸甲，10护腿，11靴子，12容器，13点火石，14投掷物，16披风（特殊），17空白卷轴，18火之卷轴，19坐骑鞍，20坐骑项圈，21混乱卷轴，22捕鱼网，23变异卷轴，24法杖，25家园回收（植物），26家园回收（动物），27合成锤，28锅，29鱼竿，32开关道具,子类型：1-剑，2-盾，3-锤，4-矛，5-镐，6-斧，7-铲，8-耙，9-弓，10-杖，11-箭，12-法球，13-回旋镖，14-新法杖,装扮ID,等级（装备的等级必须和美术模型名称尾缀数字相同，不然会影响到野人伙伴装备的显隐及行为树）,子等级（用于双持武器配置用的等级，不为0的才会参与到双持内）,技能冷却,效率加成,视野亮度,"攻击类型:0近程,1远程,2爆炸",攻击力,削韧值（默认5）,物理防御,近战防御,远程防御,爆炸防御,元素防御,混乱防御,燃烧防御,毒素防御,冰冻防御,移动速度加成,行走速度,潜行速度,奔跑速度,游泳速度,开垦速度（单位tick）,攻击速度倍率,韧性,韧性恢复间隔时间,韧性恢复速度,攻击附带buffid（使用该工具攻击命中其他生物时可对目标施加一个状态，本列填buff的id）,攻击附带bufflv（使用该工具攻击命中其他生物时可对目标施加一个状态，本列填buff的lv）,耐久,采集消耗耐久,攻击1次消耗耐久,耐压阈值（控制水压环境中装备是否会被损坏）,压力消耗耐久（配合耐压阈值使用，控制水压环境中装备耐久的消耗速度）,修复消耗经验,组（0不为组1为组，例如木板通用）（关联Itemdef的ItemGroup）,修理材料ID1,修复量1,修理材料ID2,修复量2,修理材料ID3,修复量3,修理材料ID4,修复量4,修理材料ID5,修复量5,修理材料ID6,修复量6,效果库ID1（仅限装备道具使用）,默认值1（时间需要除以10）,效果库ID2,默认值2,效果库ID3,默认值3,效果库ID4,默认值4,效果库ID5,默认值5,分数,自带附魔（旧字段，不要用，但是不可以删）,自带新附魔,消耗ItemID,每次消耗的数量,发射音效,蓄力时间,"蓄力种类(0-弓那种,1-必须蓄到完成才能用,2-无需蓄力)",蓄力消耗体力（默认不填就读luaconstans）,蓄力音效,释放音效,攻击连段动作列表,连段计时器,游泳攻击动作,骑乘攻击动作,第一人称挖掘动作,第一人称启动动作,第一人称循环动作,第一人称右键施放动作,工具启动动作,工具循环动作,工具攻击动作,第三人称待机,第三人称挖掘动作,第三人称循环,第三人称右键施放,第三人称攻击特效,工具切换模型/弓切换有箭和没箭模型,挥动音效,附魔特效比例(默认是1倍写200就是2倍),附魔UV动画配置JSON文件名,初速度加成,可否投掷/0=不可投掷，1=可投掷,温度防御,元素攻击,混乱攻击,燃烧攻击,毒素攻击,冰冻攻击,击退抗性（万分比）,评分（用于更换标准）
540247,黄铜耙+尖尖碰碰锤,4,1,,2,,,40,,,24,10,,,,,,,,,,,,,,,22,,,,,77,1,140,1,2,,,75,0,11329,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540248,黄铜耙+冻结棒,4,1,,2,,,40,,,32,12,,,,,,,,,,,,,,,22,,,,,,,165,1,2,,,125,0,11329,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540249,黄铜耙+钛金战锤,4,1,,5,,,40,,,52,17,,,,,,,,,,,,,,,22,,,,,,,390,1,2,,,200,0,11330,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540250,黄铜耙+石剑,4,1,,2,,,40,,,20,7,,,,,,,,,,,,,,,22,,,,,,,140,1,2,,,75,0,11329,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540251,黄铜耙+短剑,4,1,,3,,,40,,,28,10,,,,,,,,,,,,,,,22,,,,,,,225,1,2,,,100,0,11209,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540252,黄铜耙+收割者,4,1,,5,,,40,,,37,13,,,,,,,,,,,,,,,22,,,,,,,390,1,2,,,200,0,11330,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540253,黄铜耙+能量剑,4,1,,7,,,40,,,51,15,,,,,,,,,,,,,,,22,,,,,,,690,1,2,,,300,0,11203,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540254,黄铜耙+石矛,4,4,,2,,,40,,,20,10,,,,,,,,,,,,,,,22,,,,,,,140,1,2,,,75,0,11329,100,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540255,黄铜耙+黄铜矛,4,4,,2,,,40,,,24,14,,,,,,,,,,,,,,,22,,,,,,,180,1,2,,,100,0,11329,100,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540256,黄铜耙+能量矛,4,4,,7,,,40,,,52,24,,,,,,,,,,,,,,,22,,,,,,,690,1,2,,,300,0,11203,240,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540257,黄铜耙+魔鬼鱼叉,4,1,,2,,,40,,,28,14,,,,,,,,,,,,,,,22,,,,,,,240,1,2,,,125,0,11329,100,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540258,石耙+石耙,4,8,,1,,,20,,,13,5,,,,,,,,,,,,,,,68,,,,,,,100,1,2,,,50,0,11627,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540259,石耙+木棒,4,1,,1,,,10,,,19,7,,,,,,,,,,,,,,,34,,,,,,,80,1,2,,,40,0,11627,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540260,石耙+尖尖碰碰锤,4,1,,1,,,10,,,21,10,,,,,,,,,,,,,,,34,,,,,77,1,100,1,2,,,50,0,11627,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540261,石耙+冻结棒,4,1,,1,,,10,,,29,12,,,,,,,,,,,,,,,34,,,,,,,125,1,2,,,100,0,11627,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540262,石耙+钛金战锤,4,1,,5,,,10,,,49,17,,,,,,,,,,,,,,,34,,,,,,,350,1,2,,,175,0,11330,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540263,石耙+石剑,4,1,,1,,,10,,,17,7,,,,,,,,,,,,,,,34,,,,,,,100,1,2,,,50,0,11627,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540264,石耙+短剑,4,1,,3,,,10,,,24,10,,,,,,,,,,,,,,,34,,,,,,,185,1,2,,,75,0,11209,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540265,石耙+收割者,4,1,,5,,,10,,,34,13,,,,,,,,,,,,,,,34,,,,,,,350,1,2,,,175,0,11330,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540266,石耙+能量剑,4,1,,7,,,10,,,48,15,,,,,,,,,,,,,,,34,,,,,,,650,1,2,,,275,0,11203,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540267,石耙+石矛,4,4,,1,,,10,,,17,10,,,,,,,,,,,,,,,34,,,,,,,100,1,2,,,50,0,11627,100,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540268,石耙+黄铜矛,4,4,,2,,,10,,,21,14,,,,,,,,,,,,,,,34,,,,,,,140,1,2,,,75,0,11329,60,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540269,石耙+能量矛,4,4,,7,,,10,,,49,24,,,,,,,,,,,,,,,34,,,,,,,650,1,2,,,275,0,11203,240,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540270,石耙+魔鬼鱼叉,4,1,,2,,,10,,,25,14,,,,,,,,,,,,,,,34,,,,,,,200,1,2,,,100,0,11209,90,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540271,铸铁耙+黄铜耙,4,8,,3,,,110,,,22,5,,,,,,,,,,,,,,,36,,,,,,,225,1,2,,,125,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540272,铸铁耙+石耙,4,8,,3,,,80,,,19,5,,,,,,,,,,,,,,,48,,,,,,,185,1,2,,,100,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540273,铸铁耙+铸铁耙,4,8,,3,,,140,,,26,5,,,,,,,,,,,,,,,28,,,,,,,270,1,2,,,150,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540274,铸铁耙+木棒,4,1,,3,,,70,,,25,7,,,,,,,,,,,,,,,14,,,,,,,165,1,2,,,90,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540275,铸铁耙+尖尖碰碰锤,4,1,,3,,,70,,,27,10,,,,,,,,,,,,,,,14,,,,,77,1,185,1,2,,,100,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540276,铸铁耙+冻结棒,4,1,,3,,,70,,,35,12,,,,,,,,,,,,,,,14,,,,,,,210,1,2,,,150,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540277,铸铁耙+钛金战锤,4,1,,5,,,70,,,55,17,,,,,,,,,,,,,,,14,,,,,,,435,1,2,,,225,0,11330,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540278,铸铁耙+石剑,4,1,,3,,,70,,,23,7,,,,,,,,,,,,,,,14,,,,,,,185,1,2,,,100,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540279,铸铁耙+短剑,4,1,,3,,,70,,,31,10,,,,,,,,,,,,,,,14,,,,,,,270,1,2,,,125,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540280,铸铁耙+收割者,4,1,,5,,,70,,,41,13,,,,,,,,,,,,,,,14,,,,,,,435,1,2,,,225,0,11330,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540281,铸铁耙+能量剑,4,1,,7,,,70,,,54,15,,,,,,,,,,,,,,,14,,,,,,,735,1,2,,,325,0,11203,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540282,铸铁耙+石矛,4,4,,3,,,70,,,23,10,,,,,,,,,,,,,,,14,,,,,,,185,1,2,,,100,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540283,铸铁耙+黄铜矛,4,4,,3,,,70,,,27,14,,,,,,,,,,,,,,,14,,,,,,,225,1,2,,,125,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540284,铸铁耙+能量矛,4,4,,7,,,70,,,55,24,,,,,,,,,,,,,,,14,,,,,,,735,1,2,,,325,0,11203,240,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540285,铸铁耙+魔鬼鱼叉,4,1,,3,,,70,,,31,14,,,,,,,,,,,,,,,14,,,,,,,285,1,2,,,150,0,11209,135,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540286,钛合金耙+黄铜耙,4,8,,5,,,190,,,29,5,,,,,,,,,,,,,,,30,,,,,,,440,1,2,,,200,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540287,钛合金耙+石耙,4,8,,5,,,160,,,26,5,,,,,,,,,,,,,,,42,,,,,,,400,1,2,,,175,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540288,钛合金耙+铸铁耙,4,8,,5,,,220,,,32,5,,,,,,,,,,,,,,,22,,,,,,,485,1,2,,,225,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540289,钛合金耙+钛合金耙,4,8,,5,,,300,,,38,5,,,,,,,,,,,,,,,16,,,,,,,700,1,2,,,300,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540290,钛合金耙+木棒,4,1,,5,,,150,,,31,7,,,,,,,,,,,,,,,8,,,,,,,380,1,2,,,165,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540291,钛合金耙+尖尖碰碰锤,4,1,,5,,,150,,,33,10,,,,,,,,,,,,,,,8,,,,,77,1,400,1,2,,,175,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540292,钛合金耙+冻结棒,4,1,,5,,,150,,,41,12,,,,,,,,,,,,,,,8,,,,,,,425,1,2,,,225,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540293,钛合金耙+钛金战锤,4,1,,5,,,150,,,61,17,,,,,,,,,,,,,,,8,,,,,,,650,1,2,,,300,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540294,钛合金耙+石剑,4,1,,5,,,150,,,29,7,,,,,,,,,,,,,,,8,,,,,,,400,1,2,,,175,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540295,钛合金耙+短剑,4,1,,5,,,150,,,37,10,,,,,,,,,,,,,,,8,,,,,,,485,1,2,,,200,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540296,钛合金耙+收割者,4,1,,5,,,150,,,47,13,,,,,,,,,,,,,,,8,,,,,,,650,1,2,,,300,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540297,钛合金耙+能量剑,4,1,,7,,,150,,,60,15,,,,,,,,,,,,,,,8,,,,,,,950,1,2,,,400,0,11203,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540298,钛合金耙+石矛,4,4,,5,,,150,,,30,10,,,,,,,,,,,,,,,8,,,,,,,400,1,2,,,175,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540299,钛合金耙+黄铜矛,4,4,,5,,,150,,,33,14,,,,,,,,,,,,,,,8,,,,,,,440,1,2,,,200,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540300,钛合金耙+能量矛,4,4,,7,,,150,,,61,24,,,,,,,,,,,,,,,8,,,,,,,950,1,2,,,400,0,11203,240,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,1,,,,,,,,
540301,钛合金耙+魔鬼鱼叉,4,1,,5,,,150,,,37,14,,,,,,,,,,,,,,,8,,,,,,,500,1,2,,,225,0,11330,350,,,,,,,,,,,,,,,,,,,,,,,,-1,1,misc.throw_spear,,,,,,Double_Spear_Spear_Natk_01|Double_Spear_Spear_Natk_02|Double_Spear_Spear_Natk_03,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540302,钨金耙+黄铜耙,4,8,,7,,,350,,,32,5,,,,,,,,,,,,,,,26,,,,,,,590,1,2,,,300,0,11203,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540303,钨金耙+石耙,4,8,,7,,,320,,,29,5,,,,,,,,,,,,,,,38,,,,,,,550,1,2,,,275,0,11203,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540304,钨金耙+铸铁耙,4,8,,7,,,380,,,35,5,,,,,,,,,,,,,,,18,,,,,,,635,1,2,,,325,0,11203,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540305,钨金耙+钛合金耙,4,8,,7,,,460,,,41,5,,,,,,,,,,,,,,,12,,,,,,,850,1,2,,,400,0,11203,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540306,钨金耙+钨金耙,4,8,,7,,,620,,,44,5,,,,,,,,,,,,,,,8,,,,,,,1000,1,2,,,500,0,11203,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Sword_Sword_Natk_01|Double_Sword_Sword_Natk_02|Double_Sword_Sword_Natk_03|Double_Sword_Sword_Natk_04,1,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540307,钨金耙+木棒,4,1,,7,,,310,,,34,7,,,,,,,,,,,,,,,4,,,,,,,530,1,2,,,265,0,11203,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540308,钨金耙+尖尖碰碰锤,4,1,,7,,,310,,,36,10,,,,,,,,,,,,,,,4,,,,,77,1,550,1,2,,,275,0,11203,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540309,钨金耙+冻结棒,4,1,,7,,,310,,,44,12,,,,,,,,,,,,,,,4,,,,,,,575,1,2,,,325,0,11203,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
540310,钨金耙+钛金战锤,4,1,,7,,,310,,,64,17,,,,,,,,,,,,,,,4,,,,,,,800,1,2,,,400,0,11203,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double_Hammer_Hammer_Natk_01|Double_Hammer_Hammer_Natk_02,5,,,,,,,,,,,,,,,,,,weapon_12005,,,,,,,,,,
