id,备注,中文简体1,翻译标记（示例）：0407更新待译,,,,,,,,,,
41622,家园-宠物玩法-探险回顾,成功通过了@1的最终挑战，成功完成了整个地图探险！获得了奖励,,,,,,,,,,,
41623,家园-宠物玩法-探险回顾,提前召回了探险的宠物，即将返回家园,,,,,,,,,,,
41624,家园-宠物玩法-探险回顾,"第@1个探险挑战失败了，提前结束了探险。
通过培养或进化增强宠物能力，可以提高成功的几率哦",,,,,,,,,,,
41625,家园-宠物玩法-探险回顾,吃完了携带的食物，肚子开始咕咕叫，没有力气继续探险了，即将返回家园,,,,,,,,,,,
41626,家园-宠物玩法-探险回顾,成功通过了第@1个探险挑战，获得了奖励,,,,,,,,,,,
41627,家园-宠物玩法,食物偏好：,,,,,,,,,,,
41628,家园-宠物玩法,道具能力与地图需求特性不符,,,,,,,,,,,
41629,家园-宠物玩法,当前地图的特性需求已满足，不需要携带道具也可以开始探险。确定要携带该道具吗？,,,,,,,,,,,
41630,家园-宠物玩法,道具能力：@1,,,,,,,,,,,
41631,家园-宠物玩法,地图需求：@1,,,,,,,,,,,
41632,家园-宠物玩法,最终挑战,,,,,,,,,,,
41633,家园-宠物玩法,本次探险的终点，通关挑战后获得丰富奖励,,,,,,,,,,,
41634,家园-宠物玩法,"有些地图需要宠物的特殊能力才能挑战。
如果没有对应能力的宠物，也可以携带探险道具哦",,,,,,,,,,,
41635,家园-宠物玩法,"确定要放生宠物@1吗?
放生的宠物会从你的背包内消失。",,,,,,,,,,,
41636,家园-宠物玩法,负重属性高的宠物，探险时可以携带更多东西,,,,,,,,,,,
41637,家园-宠物玩法,速度属性高的宠物，探险时花费的时间更短,,,,,,,,,,,
41638,家园-宠物玩法,耐力属性高的宠物，探险时食物消耗更少,,,,,,,,,,,
41639,家园-宠物玩法,背包中还没有培养道具，快派出宠物探险获得吧,,,,,,,,,,,
41640,家园-宠物玩法,很遗憾，挑战失败,,,,,,,,,,,
41641,家园-宠物玩法,培养宠物、提高能力值，可以增加挑战成功的机会哦,,,,,,,,,,,
41642,家园_提示,"你还没有宠物，或宠物正在跟随/探险/疲劳状态。
可前往宠物商人处获得新宠物",,,,,,,,,,,
41643,家园-宠物玩法,探险宠物,,,,,,,,,,,
41644,家园-宠物玩法,@1开启,,,,,,,,,,,
41645,家园-宠物玩法,查看旅途,,,,,,,,,,,
41646,家园-宠物玩法,背包中还没有探险道具，快去制作台制作吧,,,,,,,,,,,
41647,家园-宠物玩法,背包中还没有宠物喜欢的食物，快去灶台烹饪吧,,,,,,,,,,,
41648,家园-宠物玩法,通关@1后开启,,,,,,,,,,,
41649,家园-宠物玩法,有概率出现以下奖励：,,,,,,,,,,,
41650,家园-宠物玩法,能力值：,,,,,,,,,,,
41651,家园-宠物玩法,探险中,,,,,,,,,,,
41652,家园-宠物玩法,已结束,,,,,,,,,,,
41653,家园-宠物玩法,跟随中,,,,,,,,,,,
41654,家园-宠物玩法,探险归来,,,,,,,,,,,
41655,家园-宠物玩法,召唤,,,,,,,,,,,
41656,家园-宠物玩法,取消召唤,,,,,,,,,,,
41657,家园-宠物玩法,可选择一只带到其他人家里,,,,,,,,,,,
41658,家园-宠物玩法,家园等级@1级开启,,,,,,,,,,,
41659,家园-宠物玩法,#L查看旅途,,,,,,,,,,,
41660,家园-宠物玩法,快去看看宠物有没有带回礼物吧,,,,,,,,,,,
41661,家园-宠物玩法,每次培养会对当前宠物属性进行随机,,,,,,,,,,,
41662,家园-宠物玩法,旅途距离：@1,,,,,,,,,,,
41663,家园-宠物玩法,高级奖励预览,,,,,,,,,,,
41664,家园-宠物玩法,这片区域还没有被探索过,,,,,,,,,,,
41665,家园-宠物玩法,选择探险宠物,,,,,,,,,,,
41666,家园-宠物玩法,放入探险食品,,,,,,,,,,,
41667,家园-宠物玩法,探险食品,,,,,,,,,,,
41668,家园-宠物玩法,准备的食物决定了宠物可以旅行多远,,,,,,,,,,,
41669,家园-宠物玩法,家园@1级开启,,,,,,,,,,,
41670,家园-宠物玩法,探险进行中,,,,,,,,,,,
41671,家园-宠物玩法,召回,,,,,,,,,,,
41672,家园-宠物玩法,剩余时间,,,,,,,,,,,
41673,家园-宠物玩法,即将停止本次探险，且探险道具和已消耗的食物无法返还，确认召回吗？,,,,,,,,,,,
41674,家园-宠物玩法,收获,,,,,,,,,,,
41675,家园-宠物玩法,当前食物可以让宠物走完@1%的路程,,,,,,,,,,,
41676,家园-宠物玩法,请先选择一个参与探险的宠物,,,,,,,,,,,
41677,家园-宠物玩法,已达到最高阶段,,,,,,,,,,,
41678,家园-宠物玩法,已回归,,,,,,,,,,,
41679,家园-宠物玩法,负重,,,,,,,,,,,
41680,家园-宠物玩法,耐力,,,,,,,,,,,
41681,家园-宠物玩法,能力需求：,,,,,,,,,,,
41682,家园-宠物玩法,请先选择一只宠物,,,,,,,,,,,
41683,家园-宠物玩法,出发前至少要带一个食物哦,,,,,,,,,,,
41684,家园-宠物玩法,没有达到探险的能力/道具要求，无法开始,,,,,,,,,,,
41685,家园-宠物玩法,下一阶段：@1,,,,,,,,,,,
41686,家园-宠物玩法,重量：@1/个,,,,,,,,,,,
41687,家园-宠物玩法,宠物负重：@1 / @2,,,,,,,,,,,
41688,家园-宠物玩法,食物太重了，宠物无法携带,,,,,,,,,,,
41689,家园-宠物玩法,家园等级不够，无法开始探险,,,,,,,,,,,
41690,家园-宠物玩法,无法开始探险，需要先完成其他地图的探险,,,,,,,,,,,
41691,家园-宠物玩法,请先选择一个培养材料,,,,,,,,,,,
41692,家园-宠物玩法,跟随中的宠物无法放生，请先取消召唤,,,,,,,,,,,
41693,家园-宠物玩法,宠物的回礼,,,,,,,,,,,
41694,家园-宠物玩法,宠物@1召唤成功，跟随中宠物将不会参与宠物探险,,,,,,,,,,,
41695,家园-宠物玩法,可提供@1探险能量，@2点重量,,,,,,,,,,,
41696,家园-宠物玩法,@1的宠物,,,,,,,,,,,
41697,家园-宠物玩法,探险挑战,,,,,,,,,,,
41698,家园-宠物玩法,达到@1能力值时，有更大几率通过,,,,,,,,,,,
41699,家园-宠物玩法,通过探险挑战！获得奖励,,,,,,,,,,,
41700,家园-宠物玩法,能量：@1/个,,,,,,,,,,,
41701,家园-NPC对话,"都是小本生意，就别砍价啦。
相信我，我的收购价绝对公道！",,,,,,,,,,,
41702,家园-NPC对话,我的收购价比一般的商人都要高一些哦~卖给我，绝对不会后悔的！,,,,,,,,,,,
41703,家园-NPC对话,请把商品交给我吧！我知道一个绝佳的商路，绝对帮你卖个好价格,,,,,,,,,,,
41704,家园-NPC对话,虽然没有达尔文那么阔绰，但我也能给出不低的价格。如何？来交易吗？,,,,,,,,,,,
41705,家园-NPC对话,你再也找不到比我这儿更高的价格了！把这些东西都卖给我吧！过了这个村就这个店啦~,,,,,,,,,,,
41730,家园-NPC对话,,,,,,,,,,,,
41750,家园-宠物特性,耐热,,,,,,,,,,,
41751,家园-宠物特性,良好的散热能力，不易失水，可通过炎热地形,,,,,,,,,,,
41752,家园-宠物特性,耐寒,,,,,,,,,,,
41753,家园-宠物特性,天生不惧严寒，可以通过寒冷地形,,,,,,,,,,,
41754,家园-宠物特性,飞行,,,,,,,,,,,
41755,家园-宠物特性,身体轻盈、天生有飞行能力，可以飞跃山涧,,,,,,,,,,,
41756,家园-宠物特性,挖掘,,,,,,,,,,,
41757,家园-宠物特性,力大无穷，可以凿开坚硬的岩石,,,,,,,,,,,
41758,家园-宠物特性,潜水,,,,,,,,,,,
41759,家园-宠物特性,在水中来去自如，可以通过需要潜泳的水域,,,,,,,,,,,
41760,家园-宠物特性,负重1,,,,,,,,,,,
41761,家园-宠物特性,负重2,,,,,,,,,,,
41762,家园-宠物特性,身体强壮，天生有负重属性加成，探险时可以携带更多东西,,,,,,,,,,,
41763,家园-宠物特性,速度1,,,,,,,,,,,
41764,家园-宠物特性,速度2,,,,,,,,,,,
41765,家园-宠物特性,身体敏捷，天生有速度属性加成，探险时行走的时间更短,,,,,,,,,,,
41766,家园-宠物特性,耐力1,,,,,,,,,,,
41767,家园-宠物特性,耐力2,,,,,,,,,,,
41768,家园-宠物特性,身体强壮，天生有耐力属性加成，探险时食物消耗更少,,,,,,,,,,,
41769,家园-宠物特性,宠物经验,,,,,,,,,,,
41770,家园-宠物特性,学习能力强，探险时更容易获得经验,,,,,,,,,,,
41771,家园-宠物特性,能力值1,,,,,,,,,,,
41772,家园-宠物特性,能力值2,,,,,,,,,,,
41773,家园-宠物特性,综合素质过硬，天生有能力值加成,,,,,,,,,,,
41774,家园-宠物特性,冒险精神,,,,,,,,,,,
41775,家园-宠物特性,天生的探险家，探险时即使遇到能力不足的情况，也有可能通过挑战,,,,,,,,,,,
41800,家园-宠物特性,,,,,,,,,,,,
41801,家园-宠物探险,山丘,,,,,,,,,,,
41802,家园-宠物探险,海岸,,,,,,,,,,,
41803,家园-宠物探险,矿洞,,,,,,,,,,,
41804,家园-宠物探险,空岛,,,,,,,,,,,
41805,家园-探险NPC（提示）,今天，你有让宠物出去活动嘛？,,,,,,,,,,,
41806,家园-探险NPC（提示）,你的宠物正在探险中,,,,,,,,,,,
41807,家园-探险NPC（提示）,你的宠物完成探险。嘿！快看看有没有收获什么好东西”,,,,,,,,,,,
41808,家园-探险主界面（获得材料框）,已获得探险材料：,,,,,,,,,,,
41809,家园-探险,探险预计时间\n@1：@2：@3,,,,,,,,,,,
41810,家园-探险,食品能量：@1,,,,,,,,,,,
41811,家园-探险（提示）,请添加更多的食品，当前探险不足以跑到节点一。,,,,,,,,,,,
41812,家园-探险（宠物提示）,%……&*@（可恶啊，就差一点点就能成功了！要是能力值在高点就好了。）,,,,,,,,,,,
41813,家园-探险（宠物提示）,￥%~~~@#@￥*%*#￥…（好饿啊~~~。已经没力气再继续探险了。）,,,,,,,,,,,
41814,家园-探险食品（界面）,请在@1类选择你需要得食品,,,,,,,,,,,
41815,家园-探险食品（界面）,食品背包,,,,,,,,,,,
41816,家园-探险食品（界面）,请选择数量,,,,,,,,,,,
41817,家园-探险食品（界面）,已选择数量：@1,,,,,,,,,,,
41818,家园-探险食品（界面）,准备的食物决定了宠物可以探险多远。,,,,,,,,,,,
41819,家园-探险食品（界面）,当前使用得食品可以让宠物走完@1%得路程，最少能通过节点@2。,,,,,,,,,,,
41820,家园-探险通关（界面）,&*！*…%！（欧耶！通关啦!）,,,,,,,,,,,
41821,家园-探险食品（界面）,请选择需要扣除的数量,,,,,,,,,,,
41850,家园-宠物探险,,,,,,,,,,,,
41851,宠物召唤,还未拥有宠物，快去家园获得宠物吧,,,,,,,,,,,
41852,宠物召唤,前往家园,,,,,,,,,,,
41853,宠物召唤,前往商店,,,,,,,,,,,
41854,宠物召唤,已召唤,,,,,,,,,,,
41855,宠物召唤,探险中,,,,,,,,,,,
41856,宠物召唤,即将退出当前地图，前往自己的家园,,,,,,,,,,,
41857,宠物召唤,成功取消召唤，宠物已回到家园宠物窝中,,,,,,,,,,,
41858,宠物召唤,点击取消召唤,,,,,,,,,,,
41859,宠物召唤,还未拥有坐骑，快去商城获得新坐骑吧,,,,,,,,,,,
41860,宠物召唤,"即将退出当前地图，前往自己的家园
（注意：房主离开房间，将会踢出房间内所有玩家）",,,,,,,,,,,
41861,家园-背包,学习,,,,,,,,,,,
41862,家园-制作,材料,,,,,,,,,,,
41863,家园-制作,工具,,,,,,,,,,,
41900,家园-商人页面标题,牧场商店,,,,,,,,,,,
41901,家园-商人页面标题,家园厨房,,,,,,,,,,,
41902,家园-商人页面标题,材料商店,,,,,,,,,,,
41903,家园-商人页面标题,家园工匠,,,,,,,,,,,
41904,家园-商人页面标题,家园厨师,,,,,,,,,,,
41905,家园-商人页面标题,拆解家具,,,,,,,,,,,
41906,家园-商人页面标题,拆！,,,,,,,,,,,
41907,家园-商人页面标题,家具特惠,,,,,,,,,,,
41908,家园-商人页面标题,拆解可得,,,,,,,,,,,
41909,家园-商人页面标题,份数,,,,,,,,,,,
42000,家园-好友互动,,,,,,,,,,,,
42001,家园-好友互动,#cfa7a0f@1#n 邀请你进入家园,,,,,,,,,,,
42002,家园-好友互动,@1的家园,,,,,,,,,,,
42003,"家园-好友互动
@1：玩家名
@2：界面标题
用于显示其他人家园的界面",@1的@2,,,,,,,,,,,
42004,家园-好友互动-衣柜共享,所有人可用,,,,,,,,,,,
42005,家园-好友互动-衣柜共享,好友可用,,,,,,,,,,,
42006,家园-好友互动-衣柜共享,仅自己可用,,,,,,,,,,,
42007,家园-好友互动-衣柜共享,输入密码后可用,,,,,,,,,,,
42008,家园-好友互动-衣柜共享,衣柜密码,,,,,,,,,,,
42009,家园-好友互动-衣柜共享,输入4位数密码开启,,,,,,,,,,,
42010,家园-好友互动-衣柜共享,家园主设置了衣柜共享权限，请联系家园主开启权限后使用,,,,,,,,,,,
42011,家园-好友互动-宠物探险,家园里还没有宠物，快联系家园主前往商店获取吧,,,,,,,,,,,
42012,家园-好友互动-衣柜共享,分享衣柜,,,,,,,,,,,
42013,家园-好友互动-衣柜共享,部分定制装扮未拥有，瑞出家园后装扮将会还原，是否购买并保存装扮？,,,,,,,,,,,
42014,家园-好友互动-衣柜共享,互动权限,,,,,,,,,,,
42015,家园-好友互动-衣柜共享,穿戴成功，是否保存当前装扮？,,,,,,,,,,,
42016,家园-好友互动-衣柜共享,当前穿戴的装扮尚未保存，退出家园后将会还原。是否保存定制装扮？,,,,,,,,,,,
42300,家园-好友互动,,,,,,,,,,,,
42301,家园-任务,任务配置不存在,,,,,,,,,,,
42302,家园-任务,任务不能被接收,,,,,,,,,,,
42303,家园-任务,任务未被接收,,,,,,,,,,,
42304,家园-任务,任务未完成,,,,,,,,,,,
42305,家园-任务,任务未领取奖励,,,,,,,,,,,
42306,家园-任务,任务已完成,,,,,,,,,,,
42307,家园-任务,任务已领取奖励,,,,,,,,,,,
42308,家园-任务,任务通用错误码,,,,,,,,,,,
42309,家园-任务,引导,,,,,,,,,,,
42310,家园-任务,引导中,,,,,,,,,,,
43000,家园-NPC对话,卖种子，教种地啦！,,,,,,,,,,,
43001,家园-NPC对话,你好啊，需要什么关于农场的服务吗？\n对了，种植种子前别忘了先使用锄头开垦土地。,,,,,,,,,,,
43002,家园-NPC对话,商店,,,,,,,,,,,
43003,家园-NPC对话,我想制作肥料,,,,,,,,,,,
43004,家园-NPC对话,我想提高耕地上限,,,,,,,,,,,
43005,家园-NPC对话,我这卖的都是最实惠的种子，欢迎挑选。,,,,,,,,,,,
43006,家园-NPC对话,有多余的农作物我都能回收，放心，价格绝对公道。,,,,,,,,,,,
43007,家园-NPC对话,想要农作物长得快，肥料是不可少的。肥料添加之后速度又能进一步提高。,,,,,,,,,,,
43008,家园-NPC对话,只要你的家园等级达到#cfa7a0f@1#n级，我就能教给你开垦更多耕地的技巧。当然，学费还是少不了的。,,,,,,,,,,,
43009,家园-NPC对话,想养动物么？\n扩建也没问题！,,,,,,,,,,,
43010,家园-NPC对话,嘿，哥们儿！要啥尽管提。,,,,,,,,,,,
43011,家园-NPC对话,商店,,,,,,,,,,,
43012,家园-NPC对话,能帮我制作饲料吗,,,,,,,,,,,
43013,家园-NPC对话,我想扩建牧场,,,,,,,,,,,
43014,家园-NPC对话,是想买生物蛋么哥们儿？随便挑，随便挑。,,,,,,,,,,,
43015,家园-NPC对话,您儿放百八十个心，俺这儿收购那必须是按市场价来的，绝不会亏待您，放心卖。,,,,,,,,,,,
43016,家园-NPC对话,好的饲料对动物生长帮助可大了，来我这儿加工一下，保证比直接喂要好上百倍儿。,,,,,,,,,,,
43017,家园-NPC对话,只要您儿家园等级达到#cfa7a0f@1#n级，就能找俺帮忙扩建牧场啦！就是这费用…您儿也理解一下，毕竟养活一整支施工队也不容易，您说是吧。,,,,,,,,,,,
43018,家园-NPC对话,做菜请用灶台喔~\n多余的菜就卖给我吧,,,,,,,,,,,
43019,家园-NPC对话,嗨~很高兴你能光顾小店，有什么需要的吗？\n想要烹饪食物的话请使用我身旁的灶台喔~,,,,,,,,,,,
43020,家园-NPC对话,商店,,,,,,,,,,,
43021,家园-NPC对话,今天有新菜谱吗,,,,,,,,,,,
43022,家园-NPC对话,一道好菜，食材是必不可少的！我这里刚好进到了一批不错的食材，欢迎选购~,,,,,,,,,,,
43023,家园-NPC对话,今天#cfa7a0f@1#n限量10份高价回收~不过超过10份的部分就给不到这个价格了，要注意喔~,,,,,,,,,,,
43024,家园-NPC对话,今天特价回收的机会已经用完啦，明天再来看看吧~,,,,,,,,,,,
43025,家园-NPC对话,"今天的推荐菜谱是#cfa7a0f@1#n，
多余的菜谱也可以留着，说不定有别的用途~",,,,,,,,,,,
43026,家园-NPC对话,工作台你拿去用吧。\n老夫这也可以提供一些材料，嚯嚯嚯。,,,,,,,,,,,
43027,家园-NPC对话,小朋友，需要什么帮助吗？\n想要制作家具或者材料可以试试我身旁的工作台。,,,,,,,,,,,
43028,家园-NPC对话,购买材料,,,,,,,,,,,
43029,家园-NPC对话,拆解自制家具,,,,,,,,,,,
43030,家园-NPC对话,我想看看特惠家具,,,,,,,,,,,
43031,家园-NPC对话,千丈之堤，以蝼蚁之穴溃；百尺之室，以突隙之烟焚。这里的材料都是我潜心挑选过的，放心地选吧。,,,,,,,,,,,
43032,家园-NPC对话,凭老夫的手艺，能尽量帮你把多余的自制家具拆解成原材料，但材料肯定是有折损的，你可得做好心理准备。,,,,,,,,,,,
43033,家园-NPC对话,小朋友你的背包里好像还没有自制的家具，去工作台动手做做看吧。,,,,,,,,,,,
43034,家园-NPC对话,以老夫的人脉，每天从别处找到几款特别实惠的家具，还是绰绰有余的。每天过来逛逛吧。,,,,,,,,,,,
43035,家园-NPC对话,烹饪,,,,,,,,,,,
43036,家园-NPC对话,"你已经完全学会如何耕种啦，我也没有什么可以再教给你的了。
",,,,,,,,,,,
43037,家园-NPC对话,兄弟，牧场已经扩建到极限，没法再继续扩啦！,,,,,,,,,,,
43038,家园-NPC对话,这件家具拆解后没什么材料能剩下的了，老夫也无能为力。,,,,,,,,,,,
43039,家园-NPC对话,拆解获得了#cfa7a0f@1#n,,,,,,,,,,,
43040,家园-NPC对话,新家具到了！,,,,,,,,,,,
43041,家园-NPC对话,已购买#cfa7a0f@1#n,,,,,,,,,,,
43042,家园-NPC对话,这批家具已经卖完了，明天再来看看吧。,,,,,,,,,,,
43043,家园-NPC对话,想要农作物长得快，肥料是不可少的。来我这买点肥料回去用，保证作物长得又快又好。,,,,,,,,,,,
43044,家园-NPC对话,好的饲料对动物生长帮助可大了，来我这儿买一些，保证让牧场里的动物快速茁壮成长。,,,,,,,,,,,
43300,家园-NPC对话（预留）,,,,,,,,,,,,
43301,家园-方块交互提示,灶台前方有阻挡，无法进行烹饪,,,,,,,,,,,
43302,家园-方块交互提示,其他玩家正在使用灶台，暂时无法进行烹饪,,,,,,,,,,,
43303,家园-方块交互提示,成功制作#cE0DCCA@1×@2,,,,,,,,,,,
43304,家园-方块交互提示,成功制作#c0AAFFF@1×@2,,,,,,,,,,,
43305,家园-方块交互提示,成功制作#cDA6FFF@1×@2,,,,,,,,,,,
43306,家园-方块交互提示,成功制作#cFA7A0F@1×@2,,,,,,,,,,,
43307,家园-宠物举报,由于您的宠物昵称多次被举报违规，宠物昵称修改功能被禁用至@1,,,,,,,,,,,
44000,43301-44000 家园方块交互提示,,,,,,,,,,,,
44001,家园厨师功能,每日菜谱,,,,,,,,,,,
44002,家园厨师功能,购买成功！,,,,,,,,,,,
44003,家园厨师功能,拥有数量：@1,,,,,,,,,,,
44004,家园厨师功能,需要的材料,,,,,,,,,,,
44005,家园厨师功能,售罄,,,,,,,,,,,
44006,家园厨师功能,没有多余的菜谱啦，明天再来看看吧~,,,,,,,,,,,
44007,家园厨师功能,已学,,,,,,,,,,,
